ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_313632_2 # 247 # 1362 # -1 # ID=9532_2;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.613	k141_313632	247	1362	-	Strict	175	235.7	vanT gene in vanG cluster	37.77	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_58440_2 # 414 # 743 # -1 # ID=9632_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.558	k141_58440	414	743	-	Strict	75	100.1	qacG	48.11	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_364675_4 # 1487 # 2290 # -1 # ID=9744_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.398	k141_364675	1487	2290	-	Strict	500	512.3	OXA-129	95.88	3001811	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|885|hsp_num:0	964			0	801	cloxacillin; oxacillin; cefalotin	
k141_109719_2 # 204 # 1007 # 1 # ID=9923_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.308	k141_109719	204	1007	+	Strict	500	522.7	lnuB	98.88	3002836	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|742|hsp_num:0	809			0	801	lincomycin; clindamycin	
k141_112013_1 # 467 # 799 # 1 # ID=13128_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.505	k141_112013	467	799	+	Strict	180	208.4	qacL	98.18	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_163873_1 # 1 # 282 # 1 # ID=14059_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.691	k141_163873	1	282	+	Strict	50	90.9	vanY gene in vanB cluster	51.11	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	34.70	gnl|BL_ORD_ID|603|hsp_num:0	556			534	792	vancomycin	
k141_215435_2 # 931 # 1425 # -1 # ID=14952_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.578	k141_215435	931	1425	-	Strict	50	61.2	vanY gene in vanM cluster	32.84	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	70.39	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	468	vancomycin; teicoplanin	
k141_216127_4 # 2599 # 5079 # -1 # ID=15910_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	k141_216127	2599	5079	-	Strict	175	188.3	vanT gene in vanG cluster	32.97	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	116.01	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_12239_3 # 1034 # 1369 # -1 # ID=16292_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571	k141_12239	1034	1369	-	Strict	75	89.7	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_267887_11 # 9961 # 10785 # -1 # ID=16540_11;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.690	k141_267887	9961	10785	-	Strict	50	52.0	vanY gene in vanB cluster	33.78	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	102.24	gnl|BL_ORD_ID|603|hsp_num:0	556			516	738	vancomycin	
k141_216624_2 # 195 # 1121 # 1 # ID=16568_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.455	k141_216624	195	1121	+	Strict	175	190.3	vanT gene in vanG cluster	34.17	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	43.40	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	1974	vancomycin	
k141_216941_11 # 10370 # 13540 # 1 # ID=17023_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.672	k141_216941	10370	13540	+	Strict	750	1173.3	adeF	61.2	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.72	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3141	tetracycline	
k141_66474_1 # 3 # 1526 # -1 # ID=20530_1;partial=10;start_type=TTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.600	k141_66474	3	1526	-	Strict	175	230.7	vanT gene in vanG cluster	34.88	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	71.35	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2115	vancomycin	
k141_15500_3 # 489 # 1313 # 1 # ID=20845_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.259	k141_15500	489	1313	+	Perfect	500	551.6	OXA-347	100.0	3001777	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|638|hsp_num:0	690			0	822	cloxacillin; oxacillin; cefalotin	
k141_220740_1 # 1 # 219 # -1 # ID=22381_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.388	k141_220740	1	219	-	Strict	75	80.1	qacJ	52.11	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	68.22	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	216	benzalkonium chloride	
k141_170409_2 # 1797 # 2264 # 1 # ID=22791_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.449	k141_170409	1797	2264	+	Strict	50	103.2	vanW gene in vanG cluster	36.0	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	55.52	gnl|BL_ORD_ID|4742|hsp_num:0	1622			15	465	vancomycin	
k141_18958_1 # 135 # 869 # 1 # ID=25657_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.269	k141_18958	135	869	+	Strict	400	478.4	ErmG	98.77	3000522	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|916|hsp_num:0	989			0	732	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_376358_1 # 1 # 1017 # -1 # ID=25663_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	k141_376358	1	1017	-	Strict	50	84.7	vanW gene in vanI cluster	35.12	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	90.88	gnl|BL_ORD_ID|4747|hsp_num:0	2242			519	1020	vancomycin; teicoplanin	
k141_121618_2 # 390 # 1307 # -1 # ID=26248_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.325	k141_121618	390	1307	-	Strict	500	585.5	aadS	99.65	3004683	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	106.27	gnl|BL_ORD_ID|2238|hsp_num:0	3382			0	861	streptomycin	
k141_122324_2 # 418 # 762 # 1 # ID=27197_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.383	k141_122324	418	762	+	Strict	75	95.9	qacJ	44.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_71889_2 # 154 # 981 # -1 # ID=27835_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	k141_71889	154	981	-	Perfect	500	563.5	OXA-2	100.0	3001397	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|1024|hsp_num:0	1118			0	825	cloxacillin; oxacillin; ceftazidime; amoxicillin; meropenem; ampicillin; cefalotin	
k141_276276_2 # 643 # 2385 # 1 # ID=28283_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.675	k141_276276	643	2385	+	Strict	50	102.4	vanW gene in vanI cluster	38.89	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	155.50	gnl|BL_ORD_ID|4747|hsp_num:0	2242			582	1044	vancomycin; teicoplanin	
k141_22462_5 # 2441 # 3280 # 1 # ID=30200_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.475	k141_22462	2441	3280	+	Strict	50	98.6	vanY gene in vanA cluster	34.97	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	92.08	gnl|BL_ORD_ID|4668|hsp_num:0	89			312	741	vancomycin; teicoplanin	
k141_74830_1 # 38 # 529 # 1 # ID=31771_1;partial=00;start_type=GTG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.341	k141_74830	38	529	+	Strict	50	76.6	vanW gene in vanG cluster	25.52	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	58.01	gnl|BL_ORD_ID|4742|hsp_num:0	1622			372	804	vancomycin	
k141_381858_5 # 4924 # 8043 # -1 # ID=33197_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.642	k141_381858	4924	8043	-	Strict	750	839.3	adeF	45.59	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.11	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
k141_382351_3 # 969 # 1292 # 1 # ID=33866_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.370	k141_382351	969	1292	+	Strict	75	121.7	qacJ	53.27	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_280490_2 # 461 # 1654 # 1 # ID=33969_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_280490	461	1654	+	Strict	500	724.2	mefJ	99.75	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_26357_3 # 1581 # 3551 # 1 # ID=35609_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.401	k141_26357	1581	3551	+	Strict	300	658.3	tet(O)	51.87	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	102.66	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1911	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_230380_1 # 1531 # 2205 # 1 # ID=35680_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.499	k141_230380	1531	2205	+	Strict	50	105.1	vanY gene in vanF cluster	33.68	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	76.45	gnl|BL_ORD_ID|1809|hsp_num:0	1899			159	705	vancomycin	
k141_180132_1 # 397 # 1281 # -1 # ID=35848_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	k141_180132	397	1281	-	Strict	500	590.1	mphG	98.98	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_385180_3 # 3123 # 5096 # -1 # ID=37687_3;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.398	k141_385180	3123	5096	-	Strict	300	1269.6	tet(Q)	96.8	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1220|hsp_num:0	1183			0	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_333942_1 # 3 # 1010 # 1 # ID=38139_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.661	k141_333942	3	1010	+	Strict	175	179.1	vanT gene in vanG cluster	35.45	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	47.05	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1137	2094	vancomycin	
k141_28808_4 # 2860 # 4002 # -1 # ID=38935_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.646	k141_28808	2860	4002	-	Strict	175	195.3	vanT gene in vanG cluster	35.94	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.37	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2049	vancomycin	
k141_132654_5 # 2191 # 4110 # -1 # ID=40893_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_132654	2191	4110	-	Strict	300	1252.3	tet(W)	99.69	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_235244_2 # 111 # 1583 # 1 # ID=42876_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;gc_cont=0.486	k141_235244	111	1583	+	Strict	50	128.3	vanW gene in vanI cluster	31.82	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	978	vancomycin; teicoplanin	
k141_337513_2 # 259 # 2172 # 1 # ID=42997_2;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.403	k141_337513	259	2172	+	Strict	300	1259.6	tet(O)	98.75	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	99.84	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1914	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_235750_1 # 198 # 998 # -1 # ID=43548_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.419	k141_235750	198	998	-	Perfect	500	530.8	OXA-10	100.0	3001405	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|1453|hsp_num:0	1587			0	798	cloxacillin; oxacillin; cefalotin	
k141_84692_2 # 83 # 1237 # -1 # ID=45219_2;partial=00;start_type=ATG;rbs_motif=GGGGG;rbs_spacer=11bp;gc_cont=0.617	k141_84692	83	1237	-	Strict	175	209.1	vanT gene in vanG cluster	35.31	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.93	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_237616_2 # 1204 # 2004 # 1 # ID=46058_2;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.343	k141_237616	1204	2004	+	Strict	500	527.3	ErmF	99.25	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_391756_1 # 1 # 858 # 1 # ID=46478_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	k141_391756	1	858	+	Strict	50	82.8	vanW gene in vanI cluster	30.32	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.41	gnl|BL_ORD_ID|4747|hsp_num:0	2242			534	1056	vancomycin; teicoplanin	
k141_340104_1 # 220 # 1365 # 1 # ID=46540_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.734	k141_340104	220	1365	+	Strict	175	177.9	vanT gene in vanG cluster	35.22	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.51	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1047	2118	vancomycin	
k141_35553_1 # 1 # 1104 # 1 # ID=47959_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.384	k141_35553	1	1104	+	Strict	50	125.2	vanW gene in vanI cluster	36.71	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	98.39	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1050	vancomycin; teicoplanin	
k141_341371_2 # 649 # 1836 # -1 # ID=48137_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.405	k141_341371	649	1836	-	Perfect	750	746.5	tet(39)	100.0	3000566	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1038|hsp_num:0	1092			0	1185	tetracycline	
k141_341780_2 # 623 # 1357 # -1 # ID=48711_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.733	k141_341780	623	1357	-	Strict	50	104.4	vanY gene in vanB cluster	37.99	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	91.04	gnl|BL_ORD_ID|603|hsp_num:0	556			270	792	vancomycin	
k141_190661_1 # 146 # 1264 # 1 # ID=49553_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.497	k141_190661	146	1264	+	Strict	700	709.9	EreA2	96.53	3002826	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	91.42	gnl|BL_ORD_ID|1398|hsp_num:0	1518			0	1125	erythromycin	
k141_89163_1 # 2 # 172 # 1 # ID=51183_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	k141_89163	2	172	+	Strict	50	62.0	vanY gene in vanM cluster	52.94	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	24.03	gnl|BL_ORD_ID|1674|hsp_num:0	1713			384	534	vancomycin; teicoplanin	
k141_193216_1 # 1 # 597 # 1 # ID=53005_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.427	k141_193216	1	597	+	Strict	50	83.2	vanY gene in vanB cluster	32.42	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	73.88	gnl|BL_ORD_ID|603|hsp_num:0	556			261	792	vancomycin	
k141_141899_1 # 3 # 707 # 1 # ID=53018_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.427	k141_141899	3	707	+	Strict	50	77.4	vanW gene in vanI cluster	35.77	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	62.73	gnl|BL_ORD_ID|4747|hsp_num:0	2242			741	1104	vancomycin; teicoplanin	
