ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_820461_2 # 228 # 656 # 1 # ID=5675_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.378	k141_820461	228	656	+	Strict	100	115.9	FosA8	42.54	3007371	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.71	gnl|BL_ORD_ID|4907|hsp_num:0	5899			0	384	fosfomycin	
k141_821906_1 # 126 # 1037 # -1 # ID=6304_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.545	k141_821906	126	1037	-	Strict	50	70.5	vanY gene in vanB cluster	31.47	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	113.06	gnl|BL_ORD_ID|603|hsp_num:0	556			357	771	vancomycin	
k141_822208_29 # 28067 # 28957 # -1 # ID=6463_29;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	k141_822208	28067	28957	-	Strict	50	90.1	vanY gene in vanB cluster	34.94	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	110.45	gnl|BL_ORD_ID|603|hsp_num:0	556			291	774	vancomycin	
k141_827033_2 # 524 # 1714 # -1 # ID=8807_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.616	k141_827033	524	1714	-	Strict	175	178.3	vanT gene in vanG cluster	31.47	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.62	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_16811_3 # 1544 # 2674 # -1 # ID=9039_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.441	k141_16811	1544	2674	-	Strict	175	240.0	vanT gene in vanG cluster	36.74	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.81	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2106	vancomycin	
k141_17545_3 # 3413 # 4606 # 1 # ID=9450_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.539	k141_17545	3413	4606	+	Perfect	670	751.1	Escherichia coli acrA	100.0	3004043	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2322|hsp_num:0	2661			0	1191	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_17545_4 # 4629 # 7778 # 1 # ID=9450_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.539	k141_17545	4629	7778	+	Perfect	1900	1991.1	acrB	100.0	3000216	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1012|hsp_num:0	1104			0	3147	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_17739_2 # 518 # 1342 # 1 # ID=9578_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.412	k141_17739	518	1342	+	Strict	450	534.6	gadX	98.91	3000508	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|79|hsp_num:0	91			0	822	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_17739_5 # 2801 # 5914 # -1 # ID=9578_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_17739	2801	5914	-	Strict	1850	1942.5	mdtF	99.9	3000796	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|104|hsp_num:0	121			0	3111	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_17739_6 # 5939 # 7096 # -1 # ID=9578_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546	k141_17739	5939	7096	-	Perfect	675	724.5	mdtE	100.0	3000795	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1757|hsp_num:0	1903			0	1155	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_831665_22 # 18039 # 19412 # 1 # ID=11107_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	k141_831665	18039	19412	+	Perfect	890	891.3	cpxA	100.0	3000830	protein homolog model	n/a	n/a	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|132|hsp_num:0	152			0	1371	novobiocin	
k141_22807_5 # 2845 # 3702 # -1 # ID=12333_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	k141_22807	2845	3702	-	Strict	50	70.9	vanY gene in vanB cluster	28.57	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	106.34	gnl|BL_ORD_ID|603|hsp_num:0	556			207	768	vancomycin	
k141_25461_3 # 1558 # 2583 # -1 # ID=13501_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.428	k141_25461	1558	2583	-	Strict	175	176.0	vanT gene in vanG cluster	33.94	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	47.89	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1110	2094	vancomycin	
k141_25660_40 # 55812 # 56654 # 1 # ID=13623_40;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512	k141_25660	55812	56654	+	Strict	50	55.8	vanY gene in vanA cluster	35.04	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	92.41	gnl|BL_ORD_ID|4668|hsp_num:0	89			396	684	vancomycin; teicoplanin	
k141_837650_5 # 3303 # 6440 # 1 # ID=14155_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.502	k141_837650	3303	6440	+	Strict	750	906.4	adeF	47.48	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.68	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3150	tetracycline	
k141_27351_97 # 87644 # 88723 # 1 # ID=14593_97;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=9bp;gc_cont=0.406	k141_27351	87644	88723	+	Strict	175	214.2	vanT gene in vanG cluster	35.08	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.42	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2106	vancomycin	
k141_839517_87 # 96220 # 97128 # -1 # ID=15230_87;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=8bp;gc_cont=0.442	k141_839517	96220	97128	-	Strict	50	78.6	vanY gene in vanB cluster	34.23	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	112.69	gnl|BL_ORD_ID|603|hsp_num:0	556			345	774	vancomycin	
k141_841782_16 # 10081 # 10404 # -1 # ID=16405_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.506	k141_841782	10081	10404	-	Strict	75	78.2	qacJ	33.01	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	315	benzalkonium chloride	
k141_841944_8 # 8856 # 9065 # -1 # ID=16481_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.419	k141_841944	8856	9065	-	Strict	50	70.5	vanY gene in vanM cluster	45.16	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	29.61	gnl|BL_ORD_ID|1674|hsp_num:0	1713			354	540	vancomycin; teicoplanin	
k141_843013_1 # 1 # 1638 # 1 # ID=17059_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.719	k141_843013	1	1638	+	Strict	50	105.1	vanW gene in vanI cluster	41.18	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	146.11	gnl|BL_ORD_ID|4747|hsp_num:0	2242			600	1008	vancomycin; teicoplanin	
k141_32232_5 # 3219 # 4115 # -1 # ID=17083_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.319	k141_32232	3219	4115	-	Strict	50	71.6	vanY gene in vanB cluster	28.96	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	111.19	gnl|BL_ORD_ID|603|hsp_num:0	556			258	768	vancomycin	
k141_845862_6 # 3985 # 4641 # -1 # ID=18510_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	k141_845862	3985	4641	-	Perfect	400	459.1	QnrS2	100.0	3002791	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|1693|hsp_num:0	1832			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_34939_5 # 1940 # 3127 # 1 # ID=18591_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.441	k141_34939	1940	3127	+	Strict	175	180.6	vanT gene in vanG cluster	34.93	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.48	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_35918_31 # 35998 # 39114 # 1 # ID=19241_31;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.458	k141_35918	35998	39114	+	Strict	750	808.9	adeF	43.67	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.02	gnl|BL_ORD_ID|133|hsp_num:0	153			15	3111	tetracycline	
k141_847896_2 # 679 # 1824 # -1 # ID=19409_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.574	k141_847896	679	1824	-	Strict	700	770.8	ACT-18	98.95	3001839	protein homolog model	n/a	n/a	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	100.00	gnl|BL_ORD_ID|1437|hsp_num:0	1565			0	1143		
k141_37006_1 # 1 # 984 # 1 # ID=19826_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.492	k141_37006	1	984	+	Strict	500	543.9	OXA-205	98.87	3001483	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	122.93	gnl|BL_ORD_ID|1440|hsp_num:0	1572			0	798	cloxacillin; oxacillin; cefalotin	
k141_37609_3 # 1212 # 2954 # -1 # ID=20110_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.394	k141_37609	1212	2954	-	Strict	300	1118.6	tet(Q)	95.69	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	88.28	gnl|BL_ORD_ID|1220|hsp_num:0	1183			231	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_851358_35 # 38077 # 39567 # -1 # ID=21127_35;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.576	k141_851358	38077	39567	-	Strict	50	90.5	vanW gene in vanI cluster	35.79	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	132.98	gnl|BL_ORD_ID|4747|hsp_num:0	2242			543	1083	vancomycin; teicoplanin	
k141_851664_12 # 7903 # 9111 # 1 # ID=21262_12;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.553	k141_851664	7903	9111	+	Perfect	750	784.6	mdtH	100.0	3001216	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|343|hsp_num:0	375			0	1206	enoxacin; norfloxacin	
k141_851664_24 # 17742 # 18968 # 1 # ID=21262_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.525	k141_851664	17742	18968	+	Perfect	700	776.5	mdtG	100.0	3001329	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|551|hsp_num:0	603			0	1224	fosfomycin	
k141_852054_2 # 399 # 1568 # -1 # ID=21436_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.565	k141_852054	399	1568	-	Strict	175	218.8	vanT gene in vanG cluster	33.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.63	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_852769_2 # 715 # 2022 # 1 # ID=21801_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	k141_852769	715	2022	+	Strict	50	77.0	vanW gene in vanI cluster	30.6	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	116.62	gnl|BL_ORD_ID|4747|hsp_num:0	2242			474	1002	vancomycin; teicoplanin	
k141_853635_2 # 596 # 2491 # -1 # ID=22214_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	k141_853635	596	2491	-	Strict	50	95.1	vanW gene in vanI cluster	27.34	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	169.17	gnl|BL_ORD_ID|4747|hsp_num:0	2242			348	1083	vancomycin; teicoplanin	
k141_42364_1 # 333 # 1553 # 1 # ID=22643_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.497	k141_42364	333	1553	+	Strict	650	781.9	EreA	98.52	3000361	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|918|hsp_num:0	991			0	1218	erythromycin; roxithromycin; clarithromycin	
k141_42602_3 # 2578 # 4014 # 1 # ID=22779_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.327	k141_42602	2578	4014	+	Strict	50	100.1	vanW gene in vanI cluster	32.53	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	128.15	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	1083	vancomycin; teicoplanin	
k141_856315_2 # 209 # 1333 # -1 # ID=23576_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.529	k141_856315	209	1333	-	Strict	175	177.2	vanT gene in vanG cluster	27.08	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2127	vancomycin	
k141_44193_1 # 1 # 2748 # -1 # ID=23614_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.601	k141_44193	1	2748	-	Strict	750	1000.3	adeF	59.09	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	86.50	gnl|BL_ORD_ID|133|hsp_num:0	153			0	2748	tetracycline	
k141_44243_7 # 5906 # 6223 # -1 # ID=23645_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.286	k141_44243	5906	6223	-	Strict	75	75.9	qacJ	43.88	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	294	benzalkonium chloride	
k141_858091_4 # 2045 # 2983 # -1 # ID=24413_4;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=7bp;gc_cont=0.478	k141_858091	2045	2983	-	Strict	50	80.9	vanY gene in vanB cluster	34.19	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.42	gnl|BL_ORD_ID|603|hsp_num:0	556			312	762	vancomycin	
k141_46603_1 # 6 # 863 # -1 # ID=24748_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.396	k141_46603	6	863	-	Strict	50	82.0	vanY gene in vanB cluster	37.91	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	106.34	gnl|BL_ORD_ID|603|hsp_num:0	556			318	762	vancomycin	
k141_47439_101 # 114303 # 117449 # 1 # ID=25139_101;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.666	k141_47439	114303	117449	+	Strict	750	817.0	adeF	45.61	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.96	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_47966_1 # 2 # 757 # 1 # ID=25405_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.742	k141_47966	2	757	+	Strict	50	94.7	vanW gene in vanI cluster	40.16	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	67.29	gnl|BL_ORD_ID|4747|hsp_num:0	2242			666	1047	vancomycin; teicoplanin	
k141_48428_3 # 1281 # 3200 # 1 # ID=25610_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.410	k141_48428	1281	3200	+	Strict	300	1263.4	tet(32)	98.9	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1221|hsp_num:0	1233			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_49867_2 # 710 # 1513 # 1 # ID=26368_2;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.562	k141_49867	710	1513	+	Strict	500	553.9	APH(3'')-Ib	99.63	3002639	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	gnl|BL_ORD_ID|1691|hsp_num:0	1830			0	801	streptomycin	
k141_49867_3 # 1513 # 2349 # 1 # ID=26368_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	k141_49867	1513	2349	+	Strict	500	563.5	APH(6)-Id	99.64	3002660	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	gnl|BL_ORD_ID|951|hsp_num:0	1031			0	834	streptomycin	
