ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_17501_3 # 1310 # 2008 # 1 # ID=2841_3;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.338	k141_17501	1310	2008	+	Strict	50	110.9	vanW gene in vanG cluster	29.02	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	82.92	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	705	vancomycin	
k141_11039_1 # 3 # 716 # -1 # ID=4976_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.431	k141_11039	3	716	-	Strict	50	140.6	vanW gene in vanG cluster	32.74	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	84.70	gnl|BL_ORD_ID|4742|hsp_num:0	1622			15	693	vancomycin	
k141_19004_1 # 534 # 2495 # 1 # ID=4994_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.405	k141_19004	534	2495	+	Strict	300	669.8	tet(O)	52.49	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	102.35	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1911	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_58695_2 # 931 # 2403 # 1 # ID=5531_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.480	k141_58695	931	2403	+	Strict	50	129.4	vanW gene in vanI cluster	32.12	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	978	vancomycin; teicoplanin	
k141_27522_1 # 169 # 501 # 1 # ID=5571_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.508	k141_27522	169	501	+	Strict	180	209.5	qacL	99.09	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_43027_2 # 820 # 1143 # 1 # ID=5823_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.370	k141_43027	820	1143	+	Strict	75	121.7	qacJ	53.27	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_11884_2 # 155 # 619 # -1 # ID=6166_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.649	k141_11884	155	619	-	Strict	100	209.9	FosI	73.28	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	114.93	gnl|BL_ORD_ID|4906|hsp_num:0	5898			6	399	fosfomycin	
k141_20263_3 # 2191 # 5346 # 1 # ID=6712_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	k141_20263	2191	5346	+	Strict	750	783.9	adeF	43.57	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_36219_3 # 625 # 960 # -1 # ID=7421_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.688	k141_36219	625	960	-	Strict	75	85.5	qacJ	40.0	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_52889_1 # 559 # 2034 # 1 # ID=8813_1;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	k141_52889	559	2034	+	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_52889_2 # 2090 # 2974 # 1 # ID=8813_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_52889	2090	2974	+	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_6104_2 # 587 # 1780 # -1 # ID=9271_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_6104	587	1780	-	Strict	500	722.6	mefJ	99.24	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_30215_2 # 756 # 2675 # 1 # ID=9309_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_30215	756	2675	+	Perfect	300	1255.4	tet(W)	100.0	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_6875_1 # 2 # 2062 # -1 # ID=10318_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.655	k141_6875	2	2062	-	Strict	750	757.7	adeF	60.09	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	64.87	gnl|BL_ORD_ID|133|hsp_num:0	153			0	2058	tetracycline	
