ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_244870_1 # 30 # 1253 # -1 # ID=6872_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.589	k141_244870	30	1253	-	Strict	50	53.5	vanY gene in vanG cluster	36.79	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	145.88	gnl|BL_ORD_ID|4731|hsp_num:0	298			465	762	vancomycin	
k141_125132_1 # 218 # 1000 # 1 # ID=8002_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.522	k141_125132	218	1000	+	Strict	450	520.4	NPS-1	99.23	3004239	protein homolog model	n/a	n/a	cephalosporin; penam	antibiotic inactivation	NPS beta-lactamase	100.00	gnl|BL_ORD_ID|2428|hsp_num:0	2840			0	780		
k141_606769_3 # 1130 # 1951 # 1 # ID=8199_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.526	k141_606769	1130	1951	+	Strict	500	524.2	bacA	99.63	3002986	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	gnl|BL_ORD_ID|1682|hsp_num:0	1820			0	819	bacitracin; bacitracin A; bacitracin B; bacitracin F	
k141_245962_1 # 30 # 956 # -1 # ID=8473_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.450	k141_245962	30	956	-	Perfect	500	593.2	PER-1	100.0	3002363	protein homolog model	n/a	n/a	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation	PER beta-lactamase	100.00	gnl|BL_ORD_ID|847|hsp_num:0	919			0	924		
k141_847529_3 # 2027 # 4318 # 1 # ID=8844_3;partial=01;start_type=TTG;rbs_motif=AATAA;rbs_spacer=15bp;gc_cont=0.337	k141_847529	2027	4318	+	Strict	175	183.0	vanT gene in vanG cluster	35.76	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	107.30	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	1953	vancomycin	
k141_727573_1 # 3 # 1433 # -1 # ID=9200_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.311	k141_727573	3	1433	-	Strict	175	184.5	vanT gene in vanG cluster	36.02	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	66.99	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	1977	vancomycin	
k141_487304_2 # 1281 # 3455 # -1 # ID=9450_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	k141_487304	1281	3455	-	Strict	50	97.1	vanW gene in vanI cluster	34.74	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	194.10	gnl|BL_ORD_ID|4747|hsp_num:0	2242			450	1008	vancomycin; teicoplanin	
k141_488682_2 # 228 # 755 # -1 # ID=11512_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	k141_488682	228	755	-	Strict	100	206.8	FosI	70.99	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	130.60	gnl|BL_ORD_ID|4906|hsp_num:0	5898			6	399	fosfomycin	
k141_730663_2 # 172 # 504 # -1 # ID=13979_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.538	k141_730663	172	504	-	Strict	75	94.0	qacG	43.27	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_851172_2 # 719 # 1498 # 1 # ID=15069_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.519	k141_851172	719	1498	+	Perfect	450	516.5	aadA2	100.0	3002602	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1127|hsp_num:0	1227			0	777	spectinomycin; streptomycin	
k141_851368_5 # 2838 # 3305 # -1 # ID=15370_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.688	k141_851368	2838	3305	-	Strict	50	63.5	vanY gene in vanM cluster	32.35	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	66.52	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	474	vancomycin; teicoplanin	
k141_611849_5 # 2500 # 3360 # -1 # ID=16315_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.599	k141_611849	2500	3360	-	Strict	565	578.9	AAC(3)-IIe	98.95	3004621	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	AAC(3)	100.00	gnl|BL_ORD_ID|2081|hsp_num:0	3321			0	858	dibekacin; sisomicin; netilmicin; tobramycin; 6'-N-ethylnetilmicin; 2'-N-ethylnetilmicin; gentamicin	
k141_612664_2 # 555 # 878 # 1 # ID=17458_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.370	k141_612664	555	878	+	Strict	75	118.6	qacJ	51.4	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	321	benzalkonium chloride	
k141_735325_1 # 428 # 1291 # -1 # ID=21920_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.534	k141_735325	428	1291	-	Perfect	550	565.8	GES-5	100.0	3002334	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	GES beta-lactamase	100.00	gnl|BL_ORD_ID|1242|hsp_num:0	1353			0	861		
k141_735852_1 # 247 # 1101 # -1 # ID=22700_1;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.423	k141_735852	247	1101	-	Strict	400	568.2	ACI-1	99.3	3004359	protein homolog model	n/a	n/a	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	100.00	gnl|BL_ORD_ID|2483|hsp_num:0	2874			0	852	penicillin; ceftazidime; amoxicillin; cefotaxime; ticarcillin	
k141_616104_1 # 2 # 2374 # 1 # ID=22708_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.431	k141_616104	2	2374	+	Strict	750	875.5	adeF	58.88	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	74.60	gnl|BL_ORD_ID|133|hsp_num:0	153			786	3150	tetracycline	
k141_496823_1 # 1 # 780 # 1 # ID=23935_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.427	k141_496823	1	780	+	Strict	50	136.0	vanW gene in vanG cluster	33.33	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	92.17	gnl|BL_ORD_ID|4742|hsp_num:0	1622			108	747	vancomycin	
k141_499177_4 # 1124 # 1936 # 1 # ID=27592_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.662	k141_499177	1124	1936	+	Strict	50	80.5	vanY gene in vanB cluster	30.81	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.75	gnl|BL_ORD_ID|603|hsp_num:0	556			270	804	vancomycin	
k141_258441_8 # 6721 # 7068 # -1 # ID=27821_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.621	k141_258441	6721	7068	-	Strict	75	87.0	qacG	40.38	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	107.48	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_379960_3 # 985 # 1821 # 1 # ID=29189_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.386	k141_379960	985	1821	+	Strict	50	123.2	vanY gene in vanB cluster	36.92	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	103.73	gnl|BL_ORD_ID|603|hsp_num:0	556			249	795	vancomycin	
k141_620813_4 # 3015 # 5480 # -1 # ID=30142_4;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.422	k141_620813	3015	5480	-	Strict	175	199.9	vanT gene in vanG cluster	35.05	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_740593_2 # 2124 # 2309 # 1 # ID=30382_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_740593	2124	2309	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_621366_1 # 362 # 1243 # -1 # ID=30920_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.687	k141_621366	362	1243	-	Strict	500	573.2	RCP-1	99.66	3003563	protein homolog model	n/a	n/a	penam	antibiotic inactivation	RCP beta-lactamase	100.00	gnl|BL_ORD_ID|896|hsp_num:0	882			0	879		
k141_20079_2 # 325 # 657 # -1 # ID=32280_2;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=4bp;gc_cont=0.459	k141_20079	325	657	-	Strict	190	206.5	qacE	98.18	3005009	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2744|hsp_num:0	3754			0	330		
k141_20079_3 # 863 # 1651 # -1 # ID=32280_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.583	k141_20079	863	1651	-	Perfect	450	527.7	aadA5	100.0	3002605	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1303|hsp_num:0	1420			0	786	spectinomycin; streptomycin	
k141_20079_4 # 2168 # 2998 # -1 # ID=32280_4;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=6bp;gc_cont=0.339	k141_20079	2168	2998	-	Perfect	520	545.0	OXA-392	100.0	3001578	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|2250|hsp_num:0	3485			0	828	cloxacillin; oxacillin; cefalotin	
k141_862299_6 # 4556 # 4888 # -1 # ID=32588_6;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625	k141_862299	4556	4888	-	Strict	75	89.7	qacJ	40.95	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_863849_1 # 177 # 1061 # -1 # ID=34808_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.368	k141_863849	177	1061	-	Strict	500	592.0	mphG	99.66	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_743570_2 # 504 # 1325 # -1 # ID=34849_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.418	k141_743570	504	1325	-	Strict	500	529.6	OXA-827	99.62	3006024	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	102.63	gnl|BL_ORD_ID|4060|hsp_num:0	5129			0	798	cloxacillin; oxacillin; cefalotin	
k141_263328_1 # 60 # 3236 # 1 # ID=35185_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.659	k141_263328	60	3236	+	Strict	750	1224.5	adeF	61.01	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.91	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3138	tetracycline	
k141_143009_3 # 560 # 1675 # -1 # ID=35586_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.651	k141_143009	560	1675	-	Strict	175	245.7	vanT gene in vanG cluster	37.47	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_744104_2 # 212 # 1069 # 1 # ID=35682_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	k141_744104	212	1069	+	Strict	50	149.8	vanW gene in vanG cluster	31.29	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	101.42	gnl|BL_ORD_ID|4742|hsp_num:0	1622			3	831	vancomycin	
k141_22201_5 # 2707 # 4632 # 1 # ID=35912_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.383	k141_22201	2707	4632	+	Strict	300	1144.0	tet(Q)	89.39	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.56	gnl|BL_ORD_ID|1220|hsp_num:0	1183			48	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_864910_2 # 179 # 976 # -1 # ID=36449_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	k141_864910	179	976	-	Strict	450	511.1	aadA7	98.49	3002607	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1342|hsp_num:0	1464			0	795	spectinomycin; streptomycin	
k141_384840_2 # 254 # 1105 # 1 # ID=36514_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473	k141_384840	254	1105	+	Strict	50	139.4	vanY gene in vanG cluster	38.61	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	101.43	gnl|BL_ORD_ID|4731|hsp_num:0	298			279	834	vancomycin	
k141_265602_2 # 1688 # 2719 # -1 # ID=38751_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.562	k141_265602	1688	2719	-	Strict	600	640.6	mdtN	99.71	3003548	protein homolog model	n/a	n/a	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1322|hsp_num:0	1442			0	1029	acriflavine; puromycin	
k141_24141_2 # 327 # 1970 # -1 # ID=39124_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.496	k141_24141	327	1970	-	Strict	1000	1085.9	eptA	99.63	3003576	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|596|hsp_num:0	516			0	1641	polymyxin B	
k141_746425_8 # 6344 # 6676 # -1 # ID=39244_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.640	k141_746425	6344	6676	-	Strict	75	88.2	qacG	39.42	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_145339_11 # 10073 # 10477 # 1 # ID=39273_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	k141_145339	10073	10477	+	Strict	100	231.5	FosI	80.45	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	gnl|BL_ORD_ID|4906|hsp_num:0	5898			0	399	fosfomycin	
k141_866878_1 # 14 # 340 # -1 # ID=39429_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.355	k141_866878	14	340	-	Strict	75	97.1	qacG	47.62	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	321	benzalkonium chloride	
k141_746783_3 # 1034 # 1369 # -1 # ID=39887_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571	k141_746783	1034	1369	-	Strict	75	89.0	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_146334_1 # 2 # 2080 # -1 # ID=40831_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.305	k141_146334	2	2080	-	Strict	175	187.6	vanT gene in vanG cluster	36.09	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	97.33	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2031	vancomycin	
k141_388014_1 # 2 # 691 # 1 # ID=41245_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.641	k141_388014	2	691	+	Strict	250	294.3	vanG	64.32	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	65.62	gnl|BL_ORD_ID|1070|hsp_num:0	1157			363	1044	vancomycin	
k141_388014_2 # 688 # 1440 # 1 # ID=41245_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.625	k141_388014	688	1440	+	Strict	125	249.6	vanXY gene in vanG cluster	47.83	3003069	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	98.43	gnl|BL_ORD_ID|305|hsp_num:0	253			3	762	vancomycin	
k141_388014_3 # 1427 # 3508 # 1 # ID=41245_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.606	k141_388014	1427	3508	+	Strict	175	595.1	vanT gene in vanG cluster	45.9	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	97.33	gnl|BL_ORD_ID|1523|hsp_num:0	1561			3	2127	vancomycin	
k141_868684_3 # 2503 # 2835 # 1 # ID=42335_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.517	k141_868684	2503	2835	+	Strict	75	97.4	qacJ	43.81	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_147689_3 # 1249 # 2235 # -1 # ID=42939_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473	k141_147689	1249	2235	-	Strict	50	112.5	vanW gene in vanI cluster	32.18	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	87.94	gnl|BL_ORD_ID|4747|hsp_num:0	2242			63	948	vancomycin; teicoplanin	
k141_629541_2 # 1603 # 2568 # 1 # ID=43109_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.356	k141_629541	1603	2568	+	Perfect	600	629.4	CfxA2	100.0	3003002	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|159|hsp_num:0	174			0	963		
k141_26899_6 # 3544 # 4167 # 1 # ID=43463_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.369	k141_26899	3544	4167	+	Strict	350	433.7	Campylobacter coli chloramphenicol acetyltransferase	96.14	3004454	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.00	gnl|BL_ORD_ID|2502|hsp_num:0	2893			0	621	chloramphenicol	
k141_629978_5 # 2791 # 3996 # -1 # ID=43774_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	k141_629978	2791	3996	-	Strict	700	762.7	Mef(En2)	99.5	3004659	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2201|hsp_num:0	3359			0	1203		
k141_750167_2 # 779 # 1108 # -1 # ID=45176_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.355	k141_750167	779	1108	-	Strict	75	105.1	qacG	43.4	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
