set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_194434	k141_194434_2 # 536 # 1420 # -1 # ID=26623_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.368	mphG	3003742	Strict	99.66	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; clarithromycin; azithromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_21333	k141_21333_2 # 1553 # 4828 # -1 # ID=29300_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.506	adeF	3000777	Strict	41.99	103.02	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_378503	k141_378503_2 # 1123 # 1974 # -1 # ID=31084_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.484	BEL-1	3002385	Perfect	100.0	100.0	monobactam; cephalosporin; penam	antibiotic inactivation	BEL beta-lactamase		True	plasmid_like		0.9145	
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_379056	k141_379056_2 # 952 # 1740 # -1 # ID=31994_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.445	aadA27	3004682	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	True	plasmid_like		0.9948	
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_566664	k141_566664_1 # 22 # 906 # -1 # ID=32515_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	mphE	3003741	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_566664	k141_566664_2 # 962 # 2437 # -1 # ID=32515_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	msrE	3003109	Perfect	100.0	100.0	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	erythromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1107312	k141_1107312_2 # 913 # 1743 # 1 # ID=35394_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.579	vanW gene in vanG cluster	3002965	Strict	36.36	98.22	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_199553	k141_199553_3 # 1451 # 2269 # -1 # ID=35554_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.298	vanW gene in vanG cluster	3002965	Strict	36.68	96.8	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_199934	k141_199934_2 # 280 # 2124 # -1 # ID=36188_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	vanW gene in vanI cluster	3003724	Strict	34.33	164.61	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_928569	k141_928569_3 # 4012 # 4347 # -1 # ID=36338_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.574	qacG	3007015	Strict	42.31	103.74	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_750109	k141_750109_1 # 2 # 2038 # 1 # ID=36363_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	adeF	3000777	Strict	69.76	64.12	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_26861	k141_26861_2 # 1282 # 2433 # -1 # ID=37097_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633	MOX-9	3002191	Perfect	100.0	100.0	cephalosporin; cephamycin; penam	antibiotic inactivation	MOX beta-lactamase		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_200675	k141_200675_3 # 1098 # 1943 # -1 # ID=37486_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	aadA6	3002606	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_930246	k141_930246_6 # 3733 # 4065 # -1 # ID=38524_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.640	qacG	3007015	Strict	39.42	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1110494	k141_1110494_18 # 19314 # 20912 # -1 # ID=39788_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	vanW gene in vanI cluster	3003724	Strict	37.6	142.63	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1110717	k141_1110717_1 # 1 # 420 # 1 # ID=40094_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.679	vanY gene in vanM cluster	3002961	Strict	30.47	59.66	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1111478	k141_1111478_2 # 173 # 505 # -1 # ID=41193_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.535	qacG	3007015	Strict	43.27	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1112222	k141_1112222_1 # 62 # 379 # 1 # ID=42244_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	qacJ	3007014	Strict	43.88	98.13	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_755634	k141_755634_8 # 6457 # 7557 # -1 # ID=43326_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503	vanG	3002909	Strict	39.39	104.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_935471	k141_935471_1 # 386 # 1612 # 1 # ID=44808_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	EreA2	3002826	Strict	99.75	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_936866	k141_936866_2 # 586 # 1779 # -1 # ID=46483_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350	mefJ	3007049	Strict	99.24	100.0	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_387356	k141_387356_1 # 274 # 1137 # -1 # ID=46580_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	aadS	3004683	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	streptomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1298570	k141_1298570_2 # 699 # 1481 # 1 # ID=47262_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.308	LnuH	3004600	Strict	93.85	100.0	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1299163	k141_1299163_9 # 6930 # 10049 # -1 # ID=48129_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.312	adeF	3000777	Strict	41.02	98.11	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_580458	k141_580458_2 # 313 # 1095 # -1 # ID=49128_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.414	ANT(3'')-IIc	3004091	Strict	48.24	100.39	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_760672	k141_760672_2 # 824 # 1540 # -1 # ID=49472_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.358	vanW gene in vanG cluster	3002965	Strict	31.21	84.7	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1118097	k141_1118097_22 # 25749 # 27347 # -1 # ID=49931_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	vanW gene in vanI cluster	3003724	Strict	34.4	142.63	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1303049	k141_1303049_2 # 537 # 722 # 1 # ID=53214_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565	rsmA	3005069	Strict	95.08	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1121461	k141_1121461_2 # 276 # 608 # -1 # ID=54036_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.477	qacG	3007015	Strict	41.9	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_584844	k141_584844_2 # 317 # 1480 # 1 # ID=54120_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.609	vanT gene in vanG cluster	3002972	Strict	38.96	54.35	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1305806	k141_1305806_1 # 135 # 935 # -1 # ID=56573_1;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.453	OXA-20	3001415	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_42928	k141_42928_1 # 3 # 293 # -1 # ID=58392_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.639	qacG	3007015	Strict	43.62	90.65	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_1127502	k141_1127502_1 # 346 # 1149 # -1 # ID=61911_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.398	OXA-129	3001811	Strict	95.88	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713367	k141_771471	k141_771471_2 # 833 # 1171 # -1 # ID=62384_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	qacG	3007015	Strict	38.46	104.67	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
