ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_1664956_1 # 81 # 266 # 1 # ID=4225_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_1664956	81	266	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_15813_5 # 2269 # 3363 # 1 # ID=5511_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.258	k141_15813	2269	3363	+	Strict	175	176.8	vanT gene in vanG cluster	31.71	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.12	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_1669918_6 # 2596 # 3789 # 1 # ID=5597_6;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_1669918	2596	3789	+	Strict	500	722.6	mefJ	99.24	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_1670725_1 # 208 # 834 # -1 # ID=5828_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.373	k141_1670725	208	834	-	Strict	350	431.8	Campylobacter coli chloramphenicol acetyltransferase	95.65	3004454	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	100.48	gnl|BL_ORD_ID|2502|hsp_num:0	2893			0	621	chloramphenicol	
k141_1672837_3 # 1607 # 2470 # 1 # ID=6516_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.557	k141_1672837	1607	2470	+	Perfect	500	553.1	sul4	100.0	3004361	protein homolog model	n/a	n/a	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	gnl|BL_ORD_ID|2484|hsp_num:0	2875			0	861	sulfamethoxazole	
k141_1673455_2 # 982 # 1866 # -1 # ID=6731_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_1673455	982	1866	-	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_1673455_3 # 1922 # 3397 # -1 # ID=6731_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	k141_1673455	1922	3397	-	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_1673872_2 # 614 # 1765 # 1 # ID=6847_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.313	k141_1673872	614	1765	+	Strict	50	61.2	vanY gene in vanM cluster	29.58	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	164.38	gnl|BL_ORD_ID|1674|hsp_num:0	1713			120	531	vancomycin; teicoplanin	
k141_21588_1 # 1 # 912 # 1 # ID=7398_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	k141_21588	1	912	+	Strict	500	621.7	ACT-8	97.69	3001831	protein homolog model	n/a	n/a	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	79.53	gnl|BL_ORD_ID|2078|hsp_num:0	3313			234	1143		
k141_23178_1 # 2 # 1108 # -1 # ID=7934_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.393	k141_23178	2	1108	-	Strict	300	326.6	tet(44)	46.63	3000556	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	57.66	gnl|BL_ORD_ID|1198|hsp_num:0	1171			0	1101	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_29123_2 # 963 # 1787 # 1 # ID=9811_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.259	k141_29123	963	1787	+	Perfect	500	551.6	OXA-347	100.0	3001777	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|638|hsp_num:0	690			0	822	cloxacillin; oxacillin; cefalotin	
k141_1683236_2 # 392 # 1192 # -1 # ID=9825_2;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.328	k141_1683236	392	1192	-	Strict	400	417.2	Erm(35)	75.19	3000604	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|1316|hsp_num:0	1434			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_1683657_6 # 4937 # 5338 # 1 # ID=9942_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597	k141_1683657	4937	5338	+	Strict	175	178.7	FosG	57.25	3007368	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.76	gnl|BL_ORD_ID|4904|hsp_num:0	5896			0	393	fosfomycin	
k141_1685178_1 # 108 # 3668 # -1 # ID=10450_1;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.607	k141_1685178	108	3668	-	Strict	2000	2339.3	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	98.15	3004480	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	100.00	gnl|BL_ORD_ID|4720|hsp_num:0	2914			0	3558	rifampin	
k141_32610_8 # 8695 # 10368 # -1 # ID=10909_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.573	k141_32610	8695	10368	-	Strict	1000	1134.0	eptB	99.46	3005047	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	97.04	gnl|BL_ORD_ID|2779|hsp_num:0	3791			51	1722	polymyxin B; colistin A; colistin B	
k141_1687747_7 # 7352 # 8464 # 1 # ID=11310_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.586	k141_1687747	7352	8464	+	Strict	175	184.1	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_36366_1 # 2 # 652 # 1 # ID=12162_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.281	k141_36366	2	652	+	Strict	400	412.9	ErmG	94.44	3000522	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	88.52	gnl|BL_ORD_ID|916|hsp_num:0	989			84	732	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_37788_2 # 220 # 1242 # 1 # ID=12670_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.293	k141_37788	220	1242	+	Strict	200	203.4	vanH gene in vanA cluster	35.29	3002942	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	105.59	gnl|BL_ORD_ID|4670|hsp_num:0	178			15	966	vancomycin; teicoplanin	
k141_1694462_1 # 2 # 262 # 1 # ID=13400_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.345	k141_1694462	2	262	+	Strict	50	73.2	vanY gene in vanA cluster	46.75	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	28.38	gnl|BL_ORD_ID|4668|hsp_num:0	89			492	723	vancomycin; teicoplanin	
k141_1695028_1 # 351 # 839 # 1 # ID=13624_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421	k141_1695028	351	839	+	Strict	150	183.3	nimE	52.47	3007107	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	95.29	gnl|BL_ORD_ID|4785|hsp_num:0	5780			0	483	metronidazole	
k141_1697278_3 # 693 # 1067 # -1 # ID=14284_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.501	k141_1697278	693	1067	-	Strict	230	240.4	marA	92.74	3000263	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	97.64	gnl|BL_ORD_ID|1773|hsp_num:0	1922			0	372	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_1698369_2 # 403 # 1197 # 1 # ID=14595_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.629	k141_1698369	403	1197	+	Perfect	500	540.8	OXA-917	100.0	3006103	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|4139|hsp_num:0	5208			0	792	cloxacillin; oxacillin; cefalotin	
k141_1699687_1 # 375 # 1031 # 1 # ID=14908_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.382	k141_1699687	375	1031	+	Perfect	400	464.2	QnrVC4	100.0	3002801	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|409|hsp_num:0	452			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_1699687_2 # 1129 # 1752 # 1 # ID=14908_2;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.545	k141_1699687	1129	1752	+	Strict	275	391.7	AAC(6')-Ib9	99.48	3002580	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	101.97	gnl|BL_ORD_ID|920|hsp_num:0	993			33	609	amikacin; kanamycin A; tobramycin	
k141_1699687_3 # 1847 # 2503 # 1 # ID=14908_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.504	k141_1699687	1847	2503	+	Strict	400	443.0	catB10	98.1	3003110	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	103.81	gnl|BL_ORD_ID|573|hsp_num:0	628			0	630	azidamfenicol; chloramphenicol; thiamphenicol	
k141_1700227_12 # 13036 # 14190 # -1 # ID=15096_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.362	k141_1700227	13036	14190	-	Strict	175	219.9	vanT gene in vanG cluster	33.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.93	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_1701062_14 # 13533 # 15992 # -1 # ID=15284_14;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=5bp;gc_cont=0.353	k141_1701062	13533	15992	-	Strict	175	219.2	vanT gene in vanG cluster	36.61	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.03	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_1702306_1 # 1 # 531 # -1 # ID=15619_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.493	k141_1702306	1	531	-	Strict	280	332.8	emrR	94.29	3000516	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1226|hsp_num:0	1330			0	525	nalidixic acid	
k141_50067_1 # 114 # 593 # -1 # ID=16731_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.381	k141_50067	114	593	-	Strict	50	94.4	vanY gene in vanB cluster	48.91	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	59.33	gnl|BL_ORD_ID|603|hsp_num:0	556			264	540	vancomycin	
k141_52833_13 # 9203 # 9904 # 1 # ID=17582_13;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.350	k141_52833	9203	9904	+	Strict	50	102.4	vanY gene in vanB cluster	36.07	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	87.31	gnl|BL_ORD_ID|603|hsp_num:0	556			273	789	vancomycin	
k141_54539_1 # 1 # 1596 # 1 # ID=18083_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	k141_54539	1	1596	+	Strict	600	1040.0	ICR-Mo	98.49	3004569	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	95.34	gnl|BL_ORD_ID|2715|hsp_num:0	3271			69	1659	colistin A; colistin B	
k141_1712024_2 # 563 # 1240 # 1 # ID=18349_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.320	k141_1712024	563	1240	+	Strict	50	153.3	vanY gene in vanG cluster	42.02	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	80.65	gnl|BL_ORD_ID|4731|hsp_num:0	298			303	837	vancomycin	
k141_1715139_2 # 1379 # 2539 # -1 # ID=19235_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	k141_1715139	1379	2539	-	Strict	175	190.7	vanT gene in vanG cluster	33.78	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.21	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1050	2118	vancomycin	
k141_61569_2 # 2161 # 3105 # 1 # ID=20043_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.460	k141_61569	2161	3105	+	Strict	500	622.5	leuO	99.04	3003843	protein homolog model	n/a	n/a	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4927|hsp_num:0	5921			0	942	acriflavine; puromycin	
k141_1720173_1 # 93 # 1673 # 1 # ID=20817_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.417	k141_1720173	93	1673	+	Strict	50	84.3	vanW gene in vanI cluster	28.32	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	141.02	gnl|BL_ORD_ID|4747|hsp_num:0	2242			228	1062	vancomycin; teicoplanin	
k141_1721289_3 # 687 # 1535 # 1 # ID=21165_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.653	k141_1721289	687	1535	+	Strict	50	110.9	vanY gene in vanB cluster	32.74	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	105.22	gnl|BL_ORD_ID|603|hsp_num:0	556			153	786	vancomycin	
k141_66670_4 # 1750 # 2841 # -1 # ID=21653_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616	k141_66670	1750	2841	-	Strict	250	251.9	vanG	38.38	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.01	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1047	vancomycin	
k141_66776_9 # 8618 # 9724 # -1 # ID=21686_9;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.482	k141_66776	8618	9724	-	Strict	175	182.6	vanT gene in vanG cluster	32.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2097	vancomycin	
k141_1727153_9 # 8644 # 9609 # -1 # ID=22947_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.357	k141_1727153	8644	9609	-	Perfect	600	629.0	CfxA3	100.0	3003003	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|1751|hsp_num:0	1895			0	963		
k141_73580_52 # 52876 # 54000 # 1 # ID=23824_52;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.304	k141_73580	52876	54000	+	Strict	175	204.1	vanT gene in vanG cluster	33.15	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_1731030_6 # 6875 # 8041 # 1 # ID=24054_6;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.411	k141_1731030	6875	8041	+	Strict	175	209.9	vanT gene in vanG cluster	33.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.49	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2118	vancomycin	
k141_1731794_1 # 395 # 730 # -1 # ID=24292_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.568	k141_1731794	395	730	-	Strict	75	89.7	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_76424_1 # 145 # 1293 # -1 # ID=24729_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.599	k141_76424	145	1293	-	Strict	750	773.1	PAC-1	99.74	3005150	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	PAC beta-lactamase	100.26	gnl|BL_ORD_ID|2858|hsp_num:0	3875			0	1143		
k141_77169_2 # 529 # 912 # 1 # ID=24982_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.453	k141_77169	529	912	+	Perfect	230	261.5	marA	100.0	3000263	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	100.00	gnl|BL_ORD_ID|1773|hsp_num:0	1922			0	381	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_78163_1 # 64 # 1164 # -1 # ID=25341_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.559	k141_78163	64	1164	-	Strict	175	181.0	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.40	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2097	vancomycin	
