ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_1725439_4 # 4162 # 4482 # 1 # ID=8401_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.383	k141_1725439	4162	4482	+	Strict	75	81.3	qacJ	38.1	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	99.07	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	315	benzalkonium chloride	
k141_23031_3 # 1972 # 4437 # 1 # ID=8513_3;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.426	k141_23031	1972	4437	+	Strict	175	203.8	vanT gene in vanG cluster	35.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_1726621_2 # 544 # 3693 # 1 # ID=8817_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.632	k141_1726621	544	3693	+	Strict	750	794.7	adeF	44.08	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.06	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
k141_24513_1 # 1 # 1125 # 1 # ID=9003_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.569	k141_24513	1	1125	+	Strict	700	756.9	ACT-29	97.86	3001849	protein homolog model	n/a	n/a	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase	98.16	gnl|BL_ORD_ID|71|hsp_num:0	80			21	1143		
k141_26189_3 # 2723 # 4030 # -1 # ID=9541_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.339	k141_26189	2723	4030	-	Strict	50	129.4	vanW gene in vanI cluster	28.53	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	116.62	gnl|BL_ORD_ID|4747|hsp_num:0	2242			114	1047	vancomycin; teicoplanin	
k141_1729176_3 # 782 # 1111 # 1 # ID=9561_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.694	k141_1729176	782	1111	+	Strict	75	77.8	qacJ	36.79	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_1729176_4 # 1139 # 1471 # 1 # ID=9561_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	k141_1729176	1139	1471	+	Strict	75	83.2	qacG	37.74	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_26877_3 # 1636 # 4755 # 1 # ID=9767_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	k141_26877	1636	4755	+	Strict	750	781.9	adeF	42.64	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.11	gnl|BL_ORD_ID|133|hsp_num:0	153			15	3126	tetracycline	
k141_27906_2 # 319 # 1110 # -1 # ID=10087_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.376	k141_27906	319	1110	-	Perfect	500	514.2	sul3	100.0	3000413	protein homolog model	n/a	n/a	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	gnl|BL_ORD_ID|359|hsp_num:0	396			0	789	sulfadiazine; sulfadimidine; sulfadoxine; sulfamethoxazole; sulfisoxazole; sulfacetamide; mafenide; sulfasalazine; sulfamethizole	
k141_28307_6 # 7756 # 8742 # -1 # ID=10230_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.436	k141_28307	7756	8742	-	Strict	200	201.8	vanH gene in vanF cluster	35.64	3002945	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	101.86	gnl|BL_ORD_ID|1653|hsp_num:0	1790			24	918	vancomycin	
k141_28647_2 # 586 # 1068 # -1 # ID=10368_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.462	k141_28647	586	1068	-	Strict	300	327.8	dfrA14	99.36	3002859	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	101.91	gnl|BL_ORD_ID|1458|hsp_num:0	1592			0	471	trimethoprim	
k141_30260_2 # 1289 # 1633 # 1 # ID=10948_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.542	k141_30260	1289	1633	+	Strict	75	85.1	qacG	38.46	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1734214_1 # 25 # 864 # -1 # ID=11101_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	k141_1734214	25	864	-	Perfect	500	549.7	sul1	100.0	3000410	protein homolog model	n/a	n/a	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	gnl|BL_ORD_ID|980|hsp_num:0	1070			0	837	sulfadiazine; sulfadimidine; sulfadoxine; sulfamethoxazole; sulfisoxazole; sulfacetamide; mafenide; sulfasalazine; sulfamethizole	
k141_1734214_2 # 858 # 1205 # -1 # ID=11101_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.497	k141_1734214	858	1205	-	Perfect	190	224.9	qacEdelta1	100.0	3005010	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2745|hsp_num:0	3755			0	345		
k141_1735704_3 # 1593 # 4721 # 1 # ID=11641_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.413	k141_1735704	1593	4721	+	Strict	750	845.1	adeF	45.24	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.39	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3120	tetracycline	
k141_32965_12 # 9167 # 12292 # -1 # ID=11841_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.424	k141_32965	9167	12292	-	Strict	750	802.7	adeF	43.24	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.30	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3147	tetracycline	
k141_1741231_12 # 7601 # 9868 # 1 # ID=13741_12;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.461	k141_1741231	7601	9868	+	Strict	300	310.1	tet(36)	30.0	3000197	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	118.12	gnl|BL_ORD_ID|1676|hsp_num:0	1708			0	1839	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_38548_3 # 1006 # 1800 # -1 # ID=13878_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.436	k141_38548	1006	1800	-	Strict	50	83.2	vanY gene in vanB cluster	30.41	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	98.51	gnl|BL_ORD_ID|603|hsp_num:0	556			210	789	vancomycin	
k141_1741928_3 # 1279 # 1767 # 1 # ID=13955_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556	k141_1741928	1279	1767	+	Strict	300	313.5	dfrA3	91.36	3003105	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|471|hsp_num:0	511			0	486	trimethoprim	
k141_39011_2 # 248 # 1357 # -1 # ID=14064_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	k141_39011	248	1357	-	Strict	300	719.2	tet(Q)	96.48	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	56.16	gnl|BL_ORD_ID|1220|hsp_num:0	1183			462	1569	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_39673_10 # 8713 # 11820 # -1 # ID=14356_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.321	k141_39673	8713	11820	-	Strict	750	783.9	adeF	40.4	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.73	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
k141_1743666_2 # 1627 # 3102 # 1 # ID=14557_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	k141_1743666	1627	3102	+	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_1743666_3 # 3158 # 4042 # 1 # ID=14557_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_1743666	3158	4042	+	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_42713_2 # 563 # 1414 # 1 # ID=15405_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.461	k141_42713	563	1414	+	Strict	50	139.8	vanY gene in vanG cluster	40.21	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	101.43	gnl|BL_ORD_ID|4731|hsp_num:0	298			297	816	vancomycin	
k141_43443_16 # 16278 # 17408 # -1 # ID=15699_16;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.460	k141_43443	16278	17408	-	Strict	175	233.4	vanT gene in vanG cluster	37.46	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.81	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2067	vancomycin	
k141_45564_2 # 1416 # 2054 # -1 # ID=16566_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.340	k141_45564	1416	2054	-	Strict	300	327.0	tet(Q)	75.36	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	32.27	gnl|BL_ORD_ID|1220|hsp_num:0	1183			1344	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_48376_19 # 14983 # 16191 # 1 # ID=17584_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.555	k141_48376	14983	16191	+	Perfect	750	784.6	mdtH	100.0	3001216	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|343|hsp_num:0	375			0	1206	enoxacin; norfloxacin	
k141_48376_31 # 24822 # 26048 # 1 # ID=17584_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.524	k141_48376	24822	26048	+	Perfect	700	776.5	mdtG	100.0	3001329	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|551|hsp_num:0	603			0	1224	fosfomycin	
k141_1753587_2 # 1560 # 2414 # 1 # ID=17950_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.561	k141_1753587	1560	2414	+	Strict	400	505.4	ErmX	89.44	3000596	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|873|hsp_num:0	950			0	852	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_50026_12 # 9223 # 10299 # 1 # ID=18208_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.333	k141_50026	9223	10299	+	Strict	175	181.8	vanT gene in vanG cluster	32.52	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.28	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2127	vancomycin	
k141_1756801_6 # 4763 # 5377 # 1 # ID=18929_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.595	k141_1756801	4763	5377	+	Strict	50	62.4	vanY gene in vanB cluster	32.5	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	76.12	gnl|BL_ORD_ID|603|hsp_num:0	556			372	732	vancomycin	
k141_53060_22 # 26203 # 27315 # -1 # ID=19181_22;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.587	k141_53060	26203	27315	-	Strict	175	184.5	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_1759095_2 # 536 # 1360 # 1 # ID=19679_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	k141_1759095	536	1360	+	Strict	450	532.3	gadX	98.91	3000508	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|79|hsp_num:0	91			0	822	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_1759095_5 # 2819 # 5932 # -1 # ID=19679_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.529	k141_1759095	2819	5932	-	Strict	1850	1941.0	mdtF	99.81	3000796	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|104|hsp_num:0	121			0	3111	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_1759095_6 # 5957 # 7114 # -1 # ID=19679_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.544	k141_1759095	5957	7114	-	Perfect	675	724.5	mdtE	100.0	3000795	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1757|hsp_num:0	1903			0	1155	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_55375_2 # 382 # 1575 # -1 # ID=19917_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.523	k141_55375	382	1575	-	Strict	670	691.4	Escherichia coli acrA	90.18	3004043	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2322|hsp_num:0	2661			0	1191	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	
k141_57209_2 # 86 # 1744 # -1 # ID=20549_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567	k141_57209	86	1744	-	Strict	400	818.1	ArnT	70.65	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.18	gnl|BL_ORD_ID|2784|hsp_num:0	3795			0	1653	colistin A; colistin B	
k141_57237_3 # 851 # 1216 # -1 # ID=20560_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	k141_57237	851	1216	-	Perfect	200	262.7	BRP(MBL)	100.0	3001205	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic inactivation	Bleomycin resistant protein	100.00	gnl|BL_ORD_ID|2357|hsp_num:0	255			0	363	bleomycin; bleomycinic acid; bleomycin A2; bleomycin B2	
k141_58219_1 # 137 # 1282 # -1 # ID=20888_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.375	k141_58219	137	1282	-	Strict	175	203.8	vanT gene in vanG cluster	33.24	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.51	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2121	vancomycin	
k141_1763543_3 # 1227 # 2090 # 1 # ID=21036_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.557	k141_1763543	1227	2090	+	Strict	500	547.4	sul4	99.65	3004361	protein homolog model	n/a	n/a	sulfonamide antibiotic	antibiotic target replacement	sulfonamide resistant sul	100.00	gnl|BL_ORD_ID|2484|hsp_num:0	2875			0	861	sulfamethoxazole	
k141_1764925_2 # 727 # 1233 # 1 # ID=21507_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.363	k141_1764925	727	1233	+	Strict	150	207.6	nimJ	61.11	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	101.82	gnl|BL_ORD_ID|4790|hsp_num:0	5785			0	483	metronidazole	
k141_60467_3 # 1291 # 1785 # 1 # ID=21676_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	k141_60467	1291	1785	+	Strict	150	161.8	nimA	46.91	3007104	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	93.18	gnl|BL_ORD_ID|4783|hsp_num:0	5777			0	480	metronidazole	
k141_1769946_11 # 8529 # 9287 # 1 # ID=23056_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.274	k141_1769946	8529	9287	+	Strict	50	74.7	vanY gene in vanG cluster	26.22	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	90.32	gnl|BL_ORD_ID|4731|hsp_num:0	298			198	813	vancomycin	
k141_65608_10 # 13271 # 14089 # -1 # ID=23385_10;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.344	k141_65608	13271	14089	-	Strict	50	64.7	vanY gene in vanG cluster	29.94	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	97.49	gnl|BL_ORD_ID|4731|hsp_num:0	298			327	819	vancomycin	
k141_65721_2 # 211 # 843 # -1 # ID=23433_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.510	k141_65721	211	843	-	Strict	400	415.6	CRP	98.57	3000518	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|804|hsp_num:0	869			0	630	erythromycin; cloxacillin; oxacillin; norfloxacin	
k141_66042_5 # 3654 # 4631 # 1 # ID=23544_5;partial=01;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.455	k141_66042	3654	4631	+	Strict	50	68.2	vanW gene in vanI cluster	27.78	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	87.40	gnl|BL_ORD_ID|4747|hsp_num:0	2242			51	879	vancomycin; teicoplanin	
k141_66261_31 # 31846 # 34983 # -1 # ID=23622_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.317	k141_66261	31846	34983	-	Strict	750	781.2	adeF	40.4	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.68	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
