ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_325226_81 # 92886 # 93896 # -1 # ID=9045_81;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.357	k141_325226	92886	93896	-	Strict	200	202.6	vanH gene in vanF cluster	36.91	3002945	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	104.35	gnl|BL_ORD_ID|1653|hsp_num:0	1790			15	948	vancomycin	
k141_325306_152 # 131142 # 131999 # -1 # ID=9235_152;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.452	k141_325306	131142	131999	-	Strict	50	107.5	vanW gene in vanI cluster	35.54	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	76.41	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	1083	vancomycin; teicoplanin	
k141_642985_8 # 6393 # 9524 # 1 # ID=9282_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.628	k141_642985	6393	9524	+	Strict	750	882.5	adeF	47.54	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.49	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3102	tetracycline	
k141_326065_3 # 1577 # 2485 # -1 # ID=10015_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.420	k141_326065	1577	2485	-	Strict	50	78.6	vanY gene in vanM cluster	39.84	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	129.61	gnl|BL_ORD_ID|1674|hsp_num:0	1713			147	480	vancomycin; teicoplanin	
k141_643790_20 # 15154 # 17052 # -1 # ID=10030_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519	k141_643790	15154	17052	-	Strict	50	83.6	vanW gene in vanI cluster	29.46	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	169.44	gnl|BL_ORD_ID|4747|hsp_num:0	2242			363	1002	vancomycin; teicoplanin	
k141_7838_766 # 759426 # 760772 # 1 # ID=10241_766;partial=00;start_type=GTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.428	k141_7838	759426	760772	+	Strict	50	90.9	vanW gene in vanI cluster	32.07	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	120.11	gnl|BL_ORD_ID|4747|hsp_num:0	2242			567	1092	vancomycin; teicoplanin	
k141_644310_23 # 20734 # 21513 # -1 # ID=10547_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	k141_644310	20734	21513	-	Strict	50	147.9	vanW gene in vanG cluster	31.78	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	92.17	gnl|BL_ORD_ID|4742|hsp_num:0	1622			123	828	vancomycin	
k141_644449_2 # 113 # 3328 # 1 # ID=10684_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.704	k141_644449	113	3328	+	Strict	750	989.9	adeF	52.08	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.13	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3162	tetracycline	
k141_644938_16 # 17066 # 17962 # 1 # ID=11105_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.352	k141_644938	17066	17962	+	Strict	50	83.2	vanY gene in vanB cluster	30.25	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	111.19	gnl|BL_ORD_ID|603|hsp_num:0	556			297	768	vancomycin	
k141_9148_5 # 1768 # 2661 # 1 # ID=11974_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.351	k141_9148	1768	2661	+	Strict	50	79.7	vanY gene in vanB cluster	30.6	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	110.82	gnl|BL_ORD_ID|603|hsp_num:0	556			258	774	vancomycin	
k141_961369_6 # 3322 # 3984 # 1 # ID=12888_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	k141_961369	3322	3984	+	Strict	50	58.9	vanY gene in vanM cluster	32.84	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	94.42	gnl|BL_ORD_ID|1674|hsp_num:0	1713			135	474	vancomycin; teicoplanin	
k141_646548_20 # 16933 # 18765 # -1 # ID=13025_20;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.436	k141_646548	16933	18765	-	Strict	50	96.3	vanW gene in vanI cluster	34.44	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	163.54	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	1056	vancomycin; teicoplanin	
k141_329469_2 # 2226 # 3191 # 1 # ID=13542_2;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=11bp;gc_cont=0.356	k141_329469	2226	3191	+	Strict	600	627.5	CfxA2	99.69	3003002	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|159|hsp_num:0	174			0	963		
k141_647506_2 # 1371 # 1565 # 1 # ID=13859_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.462	k141_647506	1371	1565	+	Strict	100	102.1	rsmA	87.93	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	104.92	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	174	trimethoprim; chloramphenicol	
k141_962123_49 # 42746 # 43645 # -1 # ID=14254_49;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.358	k141_962123	42746	43645	-	Strict	50	86.7	vanY gene in vanM cluster	37.67	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	128.33	gnl|BL_ORD_ID|1674|hsp_num:0	1713			123	516	vancomycin; teicoplanin	
k141_648274_1 # 1 # 1056 # 1 # ID=14588_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.346	k141_648274	1	1056	+	Strict	300	664.1	tet(M)	96.86	3000186	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	55.09	gnl|BL_ORD_ID|1675|hsp_num:0	1692			0	1050	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_330814_6 # 10930 # 11919 # 1 # ID=14920_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	k141_330814	10930	11919	+	Strict	200	225.3	vanH gene in vanB cluster	39.44	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	101.86	gnl|BL_ORD_ID|4674|hsp_num:0	626			12	963	vancomycin	
k141_330814_50 # 66223 # 69462 # -1 # ID=14920_50;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	k141_330814	66223	69462	-	Strict	750	859.0	adeF	46.6	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.89	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_962606_2 # 2582 # 5782 # -1 # ID=15180_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	k141_962606	2582	5782	-	Strict	750	806.2	adeF	44.7	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.66	gnl|BL_ORD_ID|133|hsp_num:0	153			15	3144	tetracycline	
k141_962772_5 # 2406 # 4331 # 1 # ID=15498_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.381	k141_962772	2406	4331	+	Strict	300	1138.6	tet(Q)	89.08	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.56	gnl|BL_ORD_ID|1220|hsp_num:0	1183			48	1971	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_649421_4 # 1996 # 3933 # -1 # ID=15742_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.391	k141_649421	1996	3933	-	Strict	50	106.3	vanW gene in vanI cluster	29.06	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	172.92	gnl|BL_ORD_ID|4747|hsp_num:0	2242			363	1011	vancomycin; teicoplanin	
k141_963054_33 # 34627 # 37092 # 1 # ID=15973_33;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.421	k141_963054	34627	37092	+	Strict	175	206.8	vanT gene in vanG cluster	35.77	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_331982_2 # 345 # 677 # -1 # ID=16071_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.432	k141_331982	345	677	-	Strict	75	89.7	qacG	41.67	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	321	benzalkonium chloride	
k141_13991_23 # 27491 # 28312 # 1 # ID=17447_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	k141_13991	27491	28312	+	Perfect	500	525.4	bacA	100.0	3002986	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	100.00	gnl|BL_ORD_ID|1682|hsp_num:0	1820			0	819	bacitracin; bacitracin A; bacitracin B; bacitracin F	
k141_333406_253 # 269547 # 270653 # 1 # ID=17826_253;partial=00;start_type=TTG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.494	k141_333406	269547	270653	+	Strict	175	189.9	vanT gene in vanG cluster	33.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_14931_32 # 41549 # 43381 # 1 # ID=18548_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	k141_14931	41549	43381	+	Strict	50	107.8	vanW gene in vanI cluster	31.03	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	163.54	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1104	vancomycin; teicoplanin	
k141_965065_4 # 3335 # 4660 # -1 # ID=18564_4;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=12bp;gc_cont=0.343	k141_965065	3335	4660	-	Strict	50	145.2	vanW gene in vanI cluster	31.05	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	118.23	gnl|BL_ORD_ID|4747|hsp_num:0	2242			54	1047	vancomycin; teicoplanin	
k141_15124_1 # 221 # 1024 # -1 # ID=18681_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	k141_15124	221	1024	-	Strict	500	505.0	OXA-129	94.38	3001811	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|885|hsp_num:0	964			0	801	cloxacillin; oxacillin; cefalotin	
k141_15124_2 # 1146 # 1382 # -1 # ID=18681_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.549	k141_15124	1146	1382	-	Perfect	150	165.6	dfrB5	100.0	3004549	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|2705|hsp_num:0	3257			0	234	trimethoprim	
k141_334538_7 # 7014 # 7919 # -1 # ID=19160_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522	k141_334538	7014	7919	-	Strict	50	82.8	vanY gene in vanB cluster	33.78	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	112.31	gnl|BL_ORD_ID|603|hsp_num:0	556			345	774	vancomycin	
k141_335273_33 # 35086 # 36330 # -1 # ID=19986_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.732	k141_335273	35086	36330	-	Strict	175	176.0	vanT gene in vanG cluster	32.64	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	58.15	gnl|BL_ORD_ID|1523|hsp_num:0	1561			990	2118	vancomycin	
k141_653659_19 # 18639 # 19814 # -1 # ID=20367_19;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.364	k141_653659	18639	19814	-	Strict	175	204.1	vanT gene in vanG cluster	32.3	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.92	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1005	2118	vancomycin	
k141_16933_9 # 5966 # 9127 # 1 # ID=20521_9;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	k141_16933	5966	9127	+	Strict	750	779.2	adeF	42.67	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_18390_2 # 1459 # 3591 # -1 # ID=22112_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.526	k141_18390	1459	3591	-	Strict	175	197.2	vanT gene in vanG cluster	35.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	99.72	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_18520_2 # 1456 # 1893 # -1 # ID=22265_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.479	k141_18520	1456	1893	-	Strict	50	66.2	vanY gene in vanA cluster	40.0	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	47.85	gnl|BL_ORD_ID|4668|hsp_num:0	89			543	738	vancomycin; teicoplanin	
