set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
selected8	ERR1713362	k141_111593	k141_111593_1 # 1 # 1044 # 1 # ID=4006_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	vanT gene in vanG cluster	3002972	Strict	32.77	48.74	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9451	0.0387	0.0161
selected8	ERR1713362	k141_111606	k141_111606_3 # 1481 # 2512 # 1 # ID=4032_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559	mdtN	3003548	Strict	99.71	100.00	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	acriflavine; puromycin	yes	plasmid_like	0.1052	0.8472	0.0476
selected8	ERR1713362	k141_111606	k141_111606_4 # 2512 # 4563 # 1 # ID=4032_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.545	mdtO	3003549	Strict	99.56	100.00	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	acriflavine; puromycin	yes	plasmid_like	0.1052	0.8472	0.0476
selected8	ERR1713362	k141_111606	k141_111606_5 # 4560 # 6026 # 1 # ID=4032_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.562	mdtP	3003550	Strict	98.36	100.00	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	acriflavine; puromycin	yes	plasmid_like	0.1052	0.8472	0.0476
selected8	ERR1713362	k141_548901	k141_548901_2 # 571 # 3672 # -1 # ID=4318_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.450	adeF	3000777	Strict	41.87	97.54	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.1901	0.5323	0.2776
selected8	ERR1713362	k141_767124	k141_767124_2 # 1827 # 2633 # -1 # ID=4672_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388	RSD2-2	3006983	Strict	99.21	106.35	carbapenem; cephalosporin	antibiotic inactivation	RSD2 beta-lactamase		yes	plasmid_like	0.0033	0.9892	0.0075
selected8	ERR1713362	k141_440010	k141_440010_2 # 616 # 1353 # -1 # ID=5680_2;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=12bp;gc_cont=0.408	vanY gene in vanB cluster	3002956	Strict	42.06	91.42	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.2482	0.6507	0.101
selected8	ERR1713362	k141_331410	k141_331410_1 # 109 # 2457 # -1 # ID=5709_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	LptD	3005059	Perfect	100.0	100.00	peptide antibiotic; aminocoumarin antibiotic; rifamycin antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump		yes	chromosome_like	0.8234	0.1355	0.0411
selected8	ERR1713362	k141_331724	k141_331724_1 # 1 # 1185 # -1 # ID=6220_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.650	vanT gene in vanG cluster	3002972	Strict	34.31	55.48	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.8017	0.1449	0.0534
selected8	ERR1713362	k141_659047	k141_659047_2 # 2753 # 3319 # -1 # ID=6619_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.270	vanY gene in vanG cluster	3002959	Strict	43.8	67.38	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	virus_like	0.1095	0.1272	0.7633
selected8	ERR1713362	k141_768161	k141_768161_4 # 2259 # 2759 # 1 # ID=6974_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.325	nimJ	3007112	Strict	60.13	100.61	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	plasmid_like	0.0014	0.9941	0.0044
selected8	ERR1713362	k141_4713	k141_4713_2 # 779 # 1273 # 1 # ID=7583_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	dfrF	3002867	Perfect	100.0	100.00	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	yes	plasmid_like	0.1521	0.5957	0.2522
selected8	ERR1713362	k141_332544	k141_332544_160 # 176649 # 177629 # 1 # ID=7805_160;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=13bp;gc_cont=0.485	vanH gene in vanO cluster	3002948	Strict	41.8	93.14	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	yes	chromosome_like	0.6271	0.2936	0.0793
selected8	ERR1713362	k141_223658	k141_223658_3 # 531 # 1358 # -1 # ID=7871_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.498	OXA-2	3001397	Strict	99.64	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; ceftazidime; amoxicillin; meropenem; ampicillin; cefalotin	yes	plasmid_like	0.0417	0.9269	0.0314
selected8	ERR1713362	k141_223658	k141_223658_4 # 1811 # 3037 # -1 # ID=7871_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.500	EreA2	3002826	Perfect	100.0	100.00	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	yes	plasmid_like	0.0417	0.9269	0.0314
selected8	ERR1713362	k141_114158	k141_114158_2 # 431 # 1075 # 1 # ID=8163_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.473	QnrB38	3002753	Perfect	100.0	100.00	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	yes	plasmid_like	0.2857	0.5489	0.1654
selected8	ERR1713362	k141_223902	k141_223902_1 # 2 # 1594 # -1 # ID=8303_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.576	eptB	3005047	Strict	98.31	92.51	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B; colistin A; colistin B	yes	plasmid_like	0.3075	0.3699	0.3226
selected8	ERR1713362	k141_5326	k141_5326_1 # 1 # 444 # -1 # ID=8406_1;partial=10;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.360	nimJ	3007112	Strict	60.14	89.70	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.6318	0.2706	0.0976
selected8	ERR1713362	k141_5397	k141_5397_3 # 1391 # 2491 # 1 # ID=8540_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.581	vanG	3002909	Strict	39.38	104.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	plasmid_like	0.3264	0.5889	0.0847
selected8	ERR1713362	k141_114814	k141_114814_2 # 1210 # 2610 # -1 # ID=9191_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.452	FosXCC	3003208	Strict	62.69	330.50	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	fosfomycin	yes	chromosome_like	0.6686	0.2504	0.081
selected8	ERR1713362	k141_660407	k141_660407_6 # 3938 # 5128 # -1 # ID=9196_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.613	tet(C)	3000167	Strict	99.75	100.00	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	yes	plasmid_like	0.0041	0.9853	0.0106
selected8	ERR1713362	k141_660651	k141_660651_1 # 3 # 896 # 1 # ID=9628_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	VEB-19	3006214	Strict	92.59	99.33	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase		yes	chromosome_like	0.468	0.3489	0.1831
selected8	ERR1713362	k141_769977	k141_769977_2 # 2153 # 3274 # 1 # ID=10493_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558	vanT gene in vanG cluster	3002972	Strict	34.43	52.39	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.6387	0.3205	0.0408
selected8	ERR1713362	k141_6960	k141_6960_2 # 192 # 1241 # -1 # ID=10798_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.531	vanW gene in vanI cluster	3003724	Strict	35.71	93.57	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	virus_like	0.3063	0.3332	0.3605
selected8	ERR1713362	k141_334310	k141_334310_6 # 5535 # 6617 # -1 # ID=10862_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.394	vanT gene in vanG cluster	3002972	Strict	31.61	50.56	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9529	0.0332	0.0139
selected8	ERR1713362	k141_116630	k141_116630_6 # 5976 # 7082 # 1 # ID=11953_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.482	vanT gene in vanG cluster	3002972	Strict	32.5	51.69	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.8366	0.1259	0.0375
selected8	ERR1713362	k141_7972	k141_7972_5 # 2193 # 3665 # 1 # ID=12412_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.457	vanW gene in vanI cluster	3003724	Strict	33.33	131.37	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	yes	chromosome_like	0.4968	0.3784	0.1248
selected8	ERR1713362	k141_554014	k141_554014_6 # 4983 # 5390 # -1 # ID=12672_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.485	H-NS	3000676	Strict	94.07	98.54	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; ciprofloxacin; tetracycline; oxacillin; norfloxacin	yes	plasmid_like	0.0374	0.8084	0.1542
selected8	ERR1713362	k141_226749	k141_226749_1 # 3 # 1160 # -1 # ID=12697_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.601	oqxA	3003922	Strict	93.01	98.72	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; nitrofurantoin; trimethoprim	yes	plasmid_like	0.0535	0.9082	0.0382
selected8	ERR1713362	k141_662589	k141_662589_1 # 1 # 306 # -1 # ID=13081_1;partial=10;start_type=ATG;rbs_motif=TATAA;rbs_spacer=12bp;gc_cont=0.389	qacG	3007015	Strict	47.47	95.33	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.3445	0.3981	0.2575
selected8	ERR1713362	k141_662980	k141_662980_4 # 2489 # 5617 # -1 # ID=13917_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.296	adeF	3000777	Strict	45.44	98.39	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.7174	0.2359	0.0468
selected8	ERR1713362	k141_336357	k141_336357_2 # 301 # 2763 # -1 # ID=14087_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;gc_cont=0.424	vanT gene in vanG cluster	3002972	Strict	34.7	115.17	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9444	0.0404	0.0152
selected8	ERR1713362	k141_336624	k141_336624_4 # 3305 # 6424 # 1 # ID=14498_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.512	adeF	3000777	Strict	43.04	98.11	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	yes	chromosome_like	0.9149	0.0642	0.0209
selected8	ERR1713362	k141_9842	k141_9842_1 # 457 # 642 # -1 # ID=15569_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.484	rsmA	3005069	Strict	85.25	100.00	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	yes	plasmid_like	0.1437	0.6824	0.1739
selected8	ERR1713362	k141_337650	k141_337650_19 # 24643 # 25137 # -1 # ID=16173_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558	nimJ	3007112	Strict	57.59	99.39	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.9488	0.0373	0.0139
selected8	ERR1713362	k141_773069	k141_773069_2 # 1930 # 2382 # -1 # ID=16295_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.459	arr-2	3002847	Perfect	100.0	100.00	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	rifampin; rifaximin; rifabutin; rifapentine	yes	chromosome_like	0.594	0.3745	0.0315
selected8	ERR1713362	k141_445927	k141_445927_2 # 904 # 1236 # -1 # ID=16449_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	qacJ	3007014	Strict	41.9	102.80	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	yes	plasmid_like	0.0039	0.9879	0.0083
selected8	ERR1713362	k141_229122	k141_229122_4 # 4391 # 4576 # 1 # ID=16688_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.478	rsmA	3005069	Strict	85.25	100.00	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	yes	chromosome_like	0.7998	0.1653	0.0349
selected8	ERR1713362	k141_119712	k141_119712_1 # 236 # 1372 # -1 # ID=16811_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	vanT gene in vanG cluster	3002972	Strict	30.35	53.09	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9593	0.0292	0.0114
selected8	ERR1713362	k141_338201	k141_338201_9 # 5312 # 5812 # 1 # ID=17116_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.419	nimE	3007107	Strict	53.09	97.65	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.8364	0.1457	0.0179
selected8	ERR1713362	k141_338785	k141_338785_5 # 5175 # 5498 # -1 # ID=17982_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.506	Escherichia coli soxS with mutation conferring antibiotic resistance	3003511	Strict	100.0	100.00	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux; reduced permeability to antibiotic	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; norfloxacin; cefalotin; triclosan; enrofloxacin	yes	plasmid_like	0.0418	0.9297	0.0285
selected8	ERR1713362	k141_338785	k141_338785_6 # 5584 # 6048 # 1 # ID=17982_6;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.518	Escherichia coli soxR with mutation conferring antibiotic resistance	3003381	Strict	100.0	100.00	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump; major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; nalidixic acid; norfloxacin; cefalotin; triclosan	yes	plasmid_like	0.0418	0.9297	0.0285
selected8	ERR1713362	k141_120423	k141_120423_1 # 1 # 1083 # 1 # ID=18087_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.676	vanT gene in vanG cluster	3002972	Strict	35.29	50.56	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	chromosome_like	0.9727	0.0185	0.0087
selected8	ERR1713362	k141_11763	k141_11763_9 # 8140 # 9234 # -1 # ID=18501_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.512	vanG	3002909	Strict	38.23	104.30	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	plasmid_like	0.0304	0.8643	0.1053
selected8	ERR1713362	k141_230369	k141_230369_4 # 2853 # 3893 # 1 # ID=18702_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.631	vanG	3002909	Strict	57.68	99.14	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	yes	plasmid_like	0.2538	0.5681	0.1781
selected8	ERR1713362	k141_230369	k141_230369_5 # 3890 # 4642 # 1 # ID=18702_5;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.624	vanXY gene in vanG cluster	3003069	Strict	47.83	98.43	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	vancomycin	yes	plasmid_like	0.2538	0.5681	0.1781
selected8	ERR1713362	k141_230369	k141_230369_6 # 4629 # 6710 # 1 # ID=18702_6;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.605	vanT gene in vanG cluster	3002972	Strict	45.62	97.33	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	yes	plasmid_like	0.2538	0.5681	0.1781
selected8	ERR1713362	k141_447276	k141_447276_2 # 404 # 892 # 1 # ID=18792_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	nimJ	3007112	Strict	59.38	98.18	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	yes	chromosome_like	0.5741	0.3537	0.0722
selected8	ERR1713362	k141_774612	k141_774612_2 # 227 # 556 # 1 # ID=19239_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594	Klebsiella pneumoniae KpnF	3004583	Strict	99.08	100.00	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	yes	plasmid_like	0.4122	0.4435	0.1443
selected8	ERR1713362	k141_12911	k141_12911_2 # 252 # 1331 # 1 # ID=20514_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.422	vanY gene in vanB cluster	3002956	Strict	39.49	133.96	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	yes	plasmid_like	0.1446	0.6929	0.1625
selected8	ERR1713362	k141_666729	k141_666729_8 # 6969 # 8201 # 1 # ID=20549_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	Escherichia coli mdfA	3001328	Strict	96.83	100.00	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline; benzalkonium chloride	yes	plasmid_like	0.081	0.8608	0.0582
selected8	ERR1713362	k141_340612	k141_340612_2 # 1190 # 2449 # 1 # ID=20688_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.554	cmlA5	3002695	Perfect	100.0	100.00	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	chloramphenicol	yes	plasmid_like	0.0423	0.9242	0.0335
selected8	ERR1713362	k141_340612	k141_340612_4 # 2714 # 3514 # 1 # ID=20688_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.418	OXA-10	3001405	Strict	99.62	100.00	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	yes	plasmid_like	0.0423	0.9242	0.0335
selected8	ERR1713362	k141_13234	k141_13234_6 # 6529 # 6927 # -1 # ID=21071_6;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.654	FosG	3007368	Strict	65.15	100.00	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	fosfomycin	yes	chromosome_like	0.6986	0.2697	0.0317
