sample_id	aro_id	card_hit_name	diamond_read_hits	mean_pident	mean_bitscore	max_bitscore
E_3-4	ARO:3000368	vanC	4600	56.032717	49.486804	77.400000
E_3-4	ARO:3000375	ErmB	138	60.720290	54.738406	110.000000
E_3-4	ARO:3000377	MexA	4695	56.471672	53.698807	90.900000
E_3-4	ARO:3000378	MexB	57540	57.075283	54.121992	95.100000
E_3-4	ARO:3000379	OprM	6205	59.144996	52.935310	82.000000
E_3-4	ARO:3000380	FosC	6	39.800000	43.000000	45.100000
E_3-4	ARO:3000391	norA	75	42.196000	40.870667	53.900000
E_3-4	ARO:3000392	Erm(37)	101	45.443564	42.280198	58.900000
E_3-4	ARO:3000410	sul1	2007	86.665172	78.914101	110.000000
E_3-4	ARO:3000412	sul2	2888	58.268283	54.423269	104.000000
E_3-4	ARO:3000413	sul3	2786	51.365721	49.250108	105.000000
E_3-4	ARO:3000421	norB	322	57.475155	55.942857	85.500000
E_3-4	ARO:3000444	rphA	9965	61.449734	57.650617	93.600000
E_3-4	ARO:3000448	QepA1	2162	49.284413	47.946531	85.100000
E_3-4	ARO:3000449	FomB	1	60.000000	57.800000	57.800000
E_3-4	ARO:3000462	mgtA	29	49.148276	46.003448	57.000000
E_3-4	ARO:3000463	gimA	28	48.389286	46.646429	59.700000
E_3-4	ARO:3000467	NDM-5	4	44.325000	49.100000	56.600000
E_3-4	ARO:3000476	tet(31)	4529	48.583330	48.125458	95.900000
E_3-4	ARO:3000478	tet(33)	4318	51.205581	48.660306	106.000000
E_3-4	ARO:3000481	tet(35)	302	59.895033	54.943377	87.800000
E_3-4	ARO:3000491	acrD	54057	55.977220	53.798816	112.000000
E_3-4	ARO:3000495	ErmD	447	47.117226	43.915660	59.300000
E_3-4	ARO:3000498	ErmF	737	74.900950	71.160787	107.000000
E_3-4	ARO:3000499	AcrE	5049	55.939295	53.617469	105.000000
E_3-4	ARO:3000501	rpoB2	128627	65.734703	68.057250	110.000000
E_3-4	ARO:3000502	AcrF	58047	56.221179	53.376002	112.000000
E_3-4	ARO:3000504	golS	1234	56.744246	54.926418	85.100000
E_3-4	ARO:3000508	gadX	171	80.509357	75.563158	105.000000
E_3-4	ARO:3000510	Saur_mupB_MUP	46817	52.506598	54.300510	99.800000
E_3-4	ARO:3000516	emrR	96	80.453125	73.980208	110.000000
E_3-4	ARO:3000518	CRP	1244	67.224116	68.248312	107.000000
E_3-4	ARO:3000521	Saur_mupA_MUP	43543	53.055903	54.875734	96.700000
E_3-4	ARO:3000522	ErmG	71	65.019718	62.969014	106.000000
E_3-4	ARO:3000526	cmeR	56	43.662500	42.269643	46.200000
E_3-4	ARO:3000533	macA	514	49.510311	45.991245	75.500000
E_3-4	ARO:3000535	macB	34295	55.112430	51.347966	90.500000
E_3-4	ARO:3000549	adeS	1556	45.198650	44.891838	107.000000
E_3-4	ARO:3000553	adeR	26967	46.291779	45.553758	100.000000
E_3-4	ARO:3000556	tet(44)	17519	55.274776	49.804247	107.000000
E_3-4	ARO:3000559	adeN	280	45.765357	44.777500	85.500000
E_3-4	ARO:3000561	tet(30)	5272	51.641521	49.641976	87.400000
E_3-4	ARO:3000565	tet(38)	5	58.700000	58.380000	67.000000
E_3-4	ARO:3000566	tet(39)	6791	57.206347	54.945148	108.000000
E_3-4	ARO:3000567	tet(40)	356	59.766854	59.042416	106.000000
E_3-4	ARO:3000569	tet(41)	7495	54.224937	52.557158	90.100000
E_3-4	ARO:3000572	tet(42)	3294	47.143837	45.220978	84.300000
E_3-4	ARO:3000573	tet(43)	1378	54.942816	50.823077	94.400000
E_3-4	ARO:3000578	CcrA	63	52.141270	62.138095	90.900000
E_3-4	ARO:3000579	Cmen_BlaB	61	51.073770	61.972131	82.800000
E_3-4	ARO:3000582	L1_BLA	80	45.848750	47.721250	79.000000
E_3-4	ARO:3000592	ErmN	71	40.180282	39.630986	44.300000
E_3-4	ARO:3000593	ErmQ	502	46.969721	45.713546	106.000000
E_3-4	ARO:3000594	ErmR	519	49.611561	45.336416	80.100000
E_3-4	ARO:3000595	ErmT	157	57.923567	54.255414	104.000000
E_3-4	ARO:3000596	ErmX	201	66.675124	60.253731	109.000000
E_3-4	ARO:3000598	Erm(31)	243	53.254321	46.907819	85.900000
E_3-4	ARO:3000599	Erm(33)	111	55.134234	52.849550	90.500000
E_3-4	ARO:3000600	Erm(34)	303	44.945215	42.510231	56.200000
E_3-4	ARO:3000601	Erm(38)	103	59.221359	55.681553	91.300000
E_3-4	ARO:3000602	Erm(39)	126	56.660317	53.568254	90.500000
E_3-4	ARO:3000603	Erm(41)	10	50.550000	41.390000	56.200000
E_3-4	ARO:3000604	Erm(35)	684	67.685380	65.221637	93.200000
E_3-4	ARO:3000605	Erm(36)	257	54.894553	46.833852	88.200000
E_3-4	ARO:3000606	FEZ-1	306	57.501961	55.675163	95.100000
E_3-4	ARO:3000614	mef(E)	24	58.704167	55.970833	89.400000
E_3-4	ARO:3000616	mel	1288	72.784006	68.381522	102.000000
E_3-4	ARO:3000617	mecA	712	44.773876	42.463624	98.600000
E_3-4	ARO:3000620	adeL	2349	48.764666	46.117710	107.000000
E_3-4	ARO:3000621	PC1_blaZ	4	44.325000	42.925000	53.100000
E_3-4	ARO:3000656	AcrS	970	53.385361	50.002887	110.000000
E_3-4	ARO:3000676	H-NS	156	74.563462	62.676923	106.000000
E_3-4	ARO:3000753	abeM	981	51.835066	49.806422	103.000000
E_3-4	ARO:3000768	abeS	1735	55.577522	54.157464	77.000000
E_3-4	ARO:3000774	adeA	1745	50.334785	47.625731	102.000000
E_3-4	ARO:3000775	adeB	47135	53.968802	51.347082	95.500000
E_3-4	ARO:3000777	adeF	60532	54.320176	51.144657	99.000000
E_3-4	ARO:3000778	adeG	4292	48.625909	45.211673	80.500000
E_3-4	ARO:3000779	adeH	4067	54.175338	47.445070	81.600000
E_3-4	ARO:3000780	adeI	3015	51.820663	49.237944	92.400000
E_3-4	ARO:3000781	adeJ	52201	55.138451	52.554576	110.000000
E_3-4	ARO:3000782	adeK	4591	54.594555	49.013548	100.000000
E_3-4	ARO:3000783	cmeA	372	45.997849	42.434946	56.600000
E_3-4	ARO:3000784	cmeB	53304	54.318346	51.484962	85.100000
E_3-4	ARO:3000785	cmeC	552	46.701812	42.175000	64.300000
E_3-4	ARO:3000789	mdsA	1819	48.901759	44.808631	80.500000
E_3-4	ARO:3000790	mdsB	59985	54.032413	51.308615	91.300000
E_3-4	ARO:3000791	mdsC	4211	57.343125	51.307124	78.600000
E_3-4	ARO:3000792	mdtA	2721	51.704594	50.761963	103.000000
E_3-4	ARO:3000793	mdtB	38441	56.494524	52.997131	103.000000
E_3-4	ARO:3000794	mdtC	34978	57.411064	54.089110	107.000000
E_3-4	ARO:3000795	mdtE	3407	54.433255	51.664544	107.000000
E_3-4	ARO:3000796	mdtF	59733	55.542645	52.905476	111.000000
E_3-4	ARO:3000800	MexC	3424	56.399036	52.687704	90.100000
E_3-4	ARO:3000801	MexD	53831	54.482231	52.202846	97.100000
E_3-4	ARO:3000802	OprJ	5931	58.863295	53.421143	92.000000
E_3-4	ARO:3000803	MexE	3521	50.214172	47.052542	94.700000
E_3-4	ARO:3000804	MexF	63852	54.924281	51.814443	102.000000
E_3-4	ARO:3000805	OprN	1685	53.636202	46.690742	90.100000
E_3-4	ARO:3000806	MexG	1	56.300000	60.500000	60.500000
E_3-4	ARO:3000807	MexH	431	47.787935	41.897448	55.500000
E_3-4	ARO:3000808	MexI	41282	52.899162	48.464294	85.500000
E_3-4	ARO:3000809	OpmD	437	49.172769	41.420137	58.500000
E_3-4	ARO:3000810	mtrC	2468	50.609238	48.396434	72.800000
E_3-4	ARO:3000811	mtrD	41204	54.463455	50.777085	87.400000
E_3-4	ARO:3000812	mtrE	3041	58.248471	51.264518	76.300000
E_3-4	ARO:3000815	mgrA	540	46.695926	46.706296	59.300000
E_3-4	ARO:3000816	mtrA	79	48.741772	40.967089	48.500000
E_3-4	ARO:3000822	pmrA	382	48.459686	48.797120	86.300000
E_3-4	ARO:3000823	ramA	143	53.667133	51.778322	107.000000
E_3-4	ARO:3000826	sdiA	185	60.305405	56.228649	101.000000
E_3-4	ARO:3000830	cpxA	1343	53.486225	53.074311	110.000000
E_3-4	ARO:3000832	evgA	5720	38.748934	40.845332	109.000000
E_3-4	ARO:3000833	evgS	16316	43.833862	42.909696	115.000000
E_3-4	ARO:3000838	arlR	43924	49.711365	48.348659	78.600000
E_3-4	ARO:3000839	arlS	5629	50.111387	49.435797	93.200000
E_3-4	ARO:3000840	JOHN-1	112	59.775000	68.739286	83.200000
E_3-4	ARO:3000841	CGB-1	43	48.130233	54.062791	72.800000
E_3-4	ARO:3000842	EBR-1	46	48.952174	56.478261	76.300000
E_3-4	ARO:3000843	MUS-1	65	47.861538	56.623077	71.200000
E_3-4	ARO:3000844	TUS-1	107	43.199065	51.105607	77.000000
E_3-4	ARO:3000845	GIM-1	20	48.580000	47.950000	68.900000
E_3-4	ARO:3000846	SIM-1	59	96.133898	89.000000	117.000000
E_3-4	ARO:3000847	KHM-1	12	56.325000	55.541667	72.000000
E_3-4	ARO:3000848	DIM-1	12	45.291667	48.475000	66.600000
E_3-4	ARO:3000849	SFH-1	26	51.796154	56.903846	85.100000
E_3-4	ARO:3000850	GOB-1	207	52.459903	49.097101	80.900000
E_3-4	ARO:3000851	THIN-B	489	56.243558	55.750716	84.300000
E_3-4	ARO:3000853	AIM-1	369	53.511382	51.512737	78.200000
E_3-4	ARO:3000854	SMB-1	363	48.367493	48.595592	79.000000
E_3-4	ARO:3000855	CAU-1	333	49.700300	47.884985	73.600000
E_3-4	ARO:3000856	BJP-1	229	50.470306	48.155022	88.600000
E_3-4	ARO:3000858	armA	20	44.930000	39.575000	46.600000
E_3-4	ARO:3000859	rmtA	38	55.607895	46.160526	89.700000
E_3-4	ARO:3000860	rmtB	44	53.665909	45.768182	102.000000
E_3-4	ARO:3000861	rmtC	2	47.100000	50.450000	52.000000
E_3-4	ARO:3000862	sgm	79	53.430380	51.307595	81.600000
E_3-4	ARO:3000865	oleD	39	45.741026	46.151282	59.700000
E_3-4	ARO:3000866	oleI	144	44.945139	44.163194	72.800000
E_3-4	ARO:3000874	TEM-2	8	100.000000	94.700000	100.000000
E_3-4	ARO:3000878	TEM-6	4	53.425000	49.575000	63.900000
E_3-4	ARO:3000879	TEM-7	81	66.402469	61.675309	104.000000
E_3-4	ARO:3000882	TEM-10	2	45.650000	40.050000	42.400000
E_3-4	ARO:3000883	TEM-11	37	95.494595	79.200000	104.000000
E_3-4	ARO:3000887	TEM-16	39	90.074359	74.276923	103.000000
E_3-4	ARO:3000888	TEM-17	35	98.297143	80.494286	104.000000
E_3-4	ARO:3000891	TEM-20	22	57.981818	54.090909	63.900000
E_3-4	ARO:3000892	TEM-21	64	60.095313	58.359375	69.700000
E_3-4	ARO:3000893	TEM-22	1	60.400000	54.300000	54.300000
E_3-4	ARO:3000896	TEM-26	1	60.400000	54.300000	54.300000
E_3-4	ARO:3000898	TEM-28	1	62.000000	63.900000	63.900000
E_3-4	ARO:3000899	TEM-29	1	62.000000	63.900000	63.900000
E_3-4	ARO:3000902	TEM-32	16	58.193750	55.812500	63.900000
E_3-4	ARO:3000903	TEM-33	11	96.000000	90.972727	104.000000
E_3-4	ARO:3000904	TEM-34	59	85.096610	72.832203	104.000000
E_3-4	ARO:3000905	TEM-35	1	56.000000	57.800000	57.800000
E_3-4	ARO:3000909	TEM-39	29	63.020690	64.258621	69.300000
E_3-4	ARO:3000911	TEM-42	66	63.915152	58.980303	104.000000
E_3-4	ARO:3000912	TEM-43	50	85.194000	71.180000	104.000000
E_3-4	ARO:3000914	TEM-45	1	56.000000	57.800000	57.800000
E_3-4	ARO:3000916	TEM-47	43	84.446512	71.586047	104.000000
E_3-4	ARO:3000921	TEM-52	29	57.962069	54.806897	63.900000
E_3-4	ARO:3000924	TEM-55	1	72.000000	82.800000	82.800000
E_3-4	ARO:3000926	TEM-57	25	55.304000	53.372000	73.200000
E_3-4	ARO:3000928	TEM-59	32	92.531250	80.940625	104.000000
E_3-4	ARO:3000930	TEM-61	1	62.000000	63.900000	63.900000
E_3-4	ARO:3000931	TEM-63	11	56.990909	49.854545	58.900000
E_3-4	ARO:3000934	TEM-67	18	99.666667	77.305556	104.000000
E_3-4	ARO:3000937	TEM-71	3	99.333333	93.600000	104.000000
E_3-4	ARO:3000938	TEM-72	80	69.522500	59.586250	104.000000
E_3-4	ARO:3000939	TEM-73	1	56.000000	57.800000	57.800000
E_3-4	ARO:3000941	TEM-75	75	64.330667	59.973333	104.000000
E_3-4	ARO:3000944	TEM-78	60	79.718333	74.091667	104.000000
E_3-4	ARO:3000947	TEM-80	77	60.003896	52.877922	65.500000
E_3-4	ARO:3000948	TEM-81	78	59.835897	52.717949	65.500000
E_3-4	ARO:3000950	TEM-83	3	61.100000	64.066667	68.200000
E_3-4	ARO:3000951	TEM-84	1	100.000000	99.000000	99.000000
E_3-4	ARO:3000954	TEM-87	35	85.360000	76.214286	103.000000
E_3-4	ARO:3000955	TEM-88	13	60.215385	54.084615	63.900000
E_3-4	ARO:3000956	TEM-89	19	88.263158	69.463158	103.000000
E_3-4	ARO:3000957	TEM-90	62	58.804839	53.759677	66.600000
E_3-4	ARO:3000958	TEM-91	36	87.255556	69.427778	104.000000
E_3-4	ARO:3000959	TEM-92	39	68.112821	59.943590	103.000000
E_3-4	ARO:3000960	TEM-93	22	57.981818	54.090909	63.900000
E_3-4	ARO:3000961	TEM-94	17	58.252941	55.835294	63.900000
E_3-4	ARO:3000962	TEM-95	67	61.697015	58.607463	98.200000
E_3-4	ARO:3000965	TEM-102	25	87.708000	70.736000	104.000000
E_3-4	ARO:3000968	TEM-105	62	57.970968	53.158065	65.500000
E_3-4	ARO:3000969	TEM-106	32	61.903125	58.731250	98.200000
E_3-4	ARO:3000970	TEM-107	16	56.262500	50.837500	66.200000
E_3-4	ARO:3000972	TEM-109	38	93.465789	76.936842	104.000000
E_3-4	ARO:3000975	TEM-112	70	64.052857	62.432857	104.000000
E_3-4	ARO:3000976	TEM-113	28	58.003571	54.867857	63.900000
E_3-4	ARO:3000978	TEM-115	1	62.000000	63.900000	63.900000
E_3-4	ARO:3000979	TEM-116	41	90.997561	75.995122	104.000000
E_3-4	ARO:3000980	TEM-117	96	65.737500	61.553125	104.000000
E_3-4	ARO:3000981	TEM-118	76	64.800000	60.539474	104.000000
E_3-4	ARO:3000983	TEM-121	21	92.842857	64.857143	103.000000
E_3-4	ARO:3000984	TEM-122	11	99.818182	95.763636	104.000000
E_3-4	ARO:3000985	TEM-123	54	64.350000	58.888889	103.000000
E_3-4	ARO:3000986	TEM-124	84	61.372619	56.763095	103.000000
E_3-4	ARO:3000987	TEM-125	19	62.931579	62.678947	65.900000
E_3-4	ARO:3000988	TEM-126	82	77.628049	67.090244	104.000000
E_3-4	ARO:3000989	TEM-127	38	61.142105	60.518421	68.600000
E_3-4	ARO:3000990	TEM-128	6	81.883333	78.183333	99.000000
E_3-4	ARO:3000995	TEM-131	7	56.142857	49.471429	57.400000
E_3-4	ARO:3000996	TEM-132	50	81.262000	67.742000	104.000000
E_3-4	ARO:3000997	TEM-133	6	75.283333	70.733333	98.200000
E_3-4	ARO:3000998	TEM-134	1	62.000000	63.900000	63.900000
E_3-4	ARO:3000999	TEM-135	22	57.981818	54.090909	63.900000
E_3-4	ARO:3001002	TEM-138	23	98.191304	72.826087	104.000000
E_3-4	ARO:3001013	TEM-146	55	57.214545	49.436364	57.400000
E_3-4	ARO:3001014	TEM-147	5	75.880000	79.480000	95.500000
E_3-4	ARO:3001015	TEM-148	30	95.493333	87.176667	104.000000
E_3-4	ARO:3001016	TEM-149	11	56.990909	49.854545	58.900000
E_3-4	ARO:3001018	TEM-151	8	81.662500	80.875000	104.000000
E_3-4	ARO:3001019	TEM-152	1	62.000000	63.900000	63.900000
E_3-4	ARO:3001020	TEM-154	1	56.000000	57.800000	57.800000
E_3-4	ARO:3001021	TEM-155	4	72.825000	71.275000	103.000000
E_3-4	ARO:3001022	TEM-156	41	62.456098	59.390244	66.200000
E_3-4	ARO:3001023	TEM-157	26	53.315385	50.307692	64.700000
E_3-4	ARO:3001024	TEM-158	32	93.175000	81.268750	104.000000
E_3-4	ARO:3001025	TEM-159	31	61.951613	58.874194	98.200000
E_3-4	ARO:3001028	TEM-162	26	61.426923	57.776923	98.200000
E_3-4	ARO:3001032	TEM-166	55	69.601818	65.843636	104.000000
E_3-4	ARO:3001033	TEM-167	2	78.700000	77.400000	77.400000
E_3-4	ARO:3001035	TEM-169	20	65.070000	64.485000	98.600000
E_3-4	ARO:3001037	TEM-171	2	55.650000	52.600000	52.800000
E_3-4	ARO:3001041	TEM-176	32	97.293750	84.268750	104.000000
E_3-4	ARO:3001042	TEM-177	11	56.990909	49.854545	58.900000
E_3-4	ARO:3001043	TEM-178	99	67.877778	59.267677	104.000000
E_3-4	ARO:3001045	TEM-183	36	95.263889	78.325000	104.000000
E_3-4	ARO:3001047	TEM-187	65	66.495385	59.193846	104.000000
E_3-4	ARO:3001049	TEM-189	1	56.000000	57.800000	57.800000
E_3-4	ARO:3001050	TEM-190	18	65.122222	64.805556	98.600000
E_3-4	ARO:3001052	TEM-192	90	63.133333	58.805556	104.000000
E_3-4	ARO:3001054	TEM-194	33	53.090909	49.927273	74.700000
E_3-4	ARO:3001055	TEM-195	71	73.471831	62.560563	104.000000
E_3-4	ARO:3001057	TEM-198	35	94.614286	84.337143	104.000000
E_3-4	ARO:3001058	TEM-199	92	65.264130	58.511957	103.000000
E_3-4	ARO:3001065	SHV-6	3	100.000000	77.133333	100.000000
E_3-4	ARO:3001067	SHV-8	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001068	SHV-9	86	64.266279	63.590698	101.000000
E_3-4	ARO:3001071	SHV-12	29	67.458621	62.003448	101.000000
E_3-4	ARO:3001075	SHV-16	1	46.200000	39.700000	39.700000
E_3-4	ARO:3001076	SHV-18	35	66.794286	60.408571	101.000000
E_3-4	ARO:3001078	SHV-20	43	60.246512	57.011628	101.000000
E_3-4	ARO:3001079	SHV-21	6	80.683333	75.433333	101.000000
E_3-4	ARO:3001080	SHV-22	74	61.194595	60.043243	101.000000
E_3-4	ARO:3001081	SHV-23	28	62.292857	63.282143	101.000000
E_3-4	ARO:3001082	SHV-24	36	63.919444	56.797222	101.000000
E_3-4	ARO:3001083	SHV-25	27	62.511111	56.877778	72.400000
E_3-4	ARO:3001085	SHV-27	1	100.000000	91.700000	91.700000
E_3-4	ARO:3001090	SHV-32	10	78.540000	64.570000	100.000000
E_3-4	ARO:3001093	SHV-35	11	71.318182	62.645455	94.000000
E_3-4	ARO:3001095	SHV-37	28	62.685714	56.964286	72.400000
E_3-4	ARO:3001096	SHV-38	6	73.383333	58.033333	68.600000
E_3-4	ARO:3001099	SHV-41	26	77.588462	68.538462	101.000000
E_3-4	ARO:3001100	SHV-42	50	64.696000	60.234000	101.000000
E_3-4	ARO:3001101	SHV-43	17	55.217647	54.064706	68.600000
E_3-4	ARO:3001103	SHV-45	1	100.000000	91.700000	91.700000
E_3-4	ARO:3001104	SHV-46	1	63.300000	60.100000	60.100000
E_3-4	ARO:3001105	SHV-48	27	52.140741	49.770370	58.500000
E_3-4	ARO:3001106	SHV-49	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001108	SHV-51	1	50.000000	55.800000	55.800000
E_3-4	ARO:3001109	SHV-52	23	72.600000	68.008696	100.000000
E_3-4	ARO:3001110	SHV-53	81	61.117284	59.498765	101.000000
E_3-4	ARO:3001112	SHV-56	17	75.347059	67.488235	101.000000
E_3-4	ARO:3001113	SHV-57	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001114	SHV-59	1	63.800000	58.500000	58.500000
E_3-4	ARO:3001116	SHV-61	17	75.347059	67.488235	101.000000
E_3-4	ARO:3001117	SHV-62	1	60.400000	60.500000	60.500000
E_3-4	ARO:3001118	SHV-63	1	69.400000	62.400000	62.400000
E_3-4	ARO:3001119	SHV-64	25	68.656000	61.704000	100.000000
E_3-4	ARO:3001124	SHV-70	3	58.366667	50.166667	71.200000
E_3-4	ARO:3001125	SHV-71	4	60.075000	54.200000	63.900000
E_3-4	ARO:3001126	SHV-72	4	60.075000	54.200000	63.900000
E_3-4	ARO:3001127	SHV-73	25	67.172000	63.620000	101.000000
E_3-4	ARO:3001129	SHV-75	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001132	SHV-78	3	100.000000	77.133333	100.000000
E_3-4	ARO:3001133	SHV-79	38	65.000000	60.202632	101.000000
E_3-4	ARO:3001134	SHV-80	32	52.121875	53.934375	64.300000
E_3-4	ARO:3001135	SHV-81	2	63.600000	55.500000	55.500000
E_3-4	ARO:3001141	SHV-89	36	68.066667	62.236111	101.000000
E_3-4	ARO:3001144	SHV-92	18	72.288889	69.266667	100.000000
E_3-4	ARO:3001145	SHV-93	1	100.000000	91.700000	91.700000
E_3-4	ARO:3001146	SHV-94	2	48.800000	42.000000	42.000000
E_3-4	ARO:3001149	SHV-97	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001150	SHV-101	17	75.347059	64.158824	101.000000
E_3-4	ARO:3001151	SHV-102	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001153	SHV-104	8	58.362500	58.000000	65.100000
E_3-4	ARO:3001154	SHV-105	15	78.126667	69.660000	101.000000
E_3-4	ARO:3001157	SHV-108	10	61.340000	60.170000	70.100000
E_3-4	ARO:3001159	SHV-110	1	100.000000	91.700000	91.700000
E_3-4	ARO:3001160	SHV-111	5	63.020000	61.240000	70.500000
E_3-4	ARO:3001164	SHV-115	1	42.000000	50.100000	50.100000
E_3-4	ARO:3001165	SHV-116	1	42.000000	50.100000	50.100000
E_3-4	ARO:3001168	SHV-121	35	68.240000	62.342857	101.000000
E_3-4	ARO:3001170	SHV-123	48	60.800000	57.831250	101.000000
E_3-4	ARO:3001171	SHV-124	50	61.092000	58.006000	101.000000
E_3-4	ARO:3001172	SHV-125	49	60.948980	57.971429	101.000000
E_3-4	ARO:3001173	SHV-126	51	62.480392	58.274510	101.000000
E_3-4	ARO:3001174	SHV-127	46	61.052174	58.008696	101.000000
E_3-4	ARO:3001177	SHV-133	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001178	SHV-134	15	64.440000	58.873333	67.400000
E_3-4	ARO:3001181	SHV-137	37	68.078378	64.718919	101.000000
E_3-4	ARO:3001182	SHV-140	6	50.816667	47.150000	61.200000
E_3-4	ARO:3001188	SHV-149	5	56.600000	53.920000	62.400000
E_3-4	ARO:3001191	SHV-152	10	79.500000	66.010000	100.000000
E_3-4	ARO:3001192	SHV-153	2	100.000000	65.700000	68.600000
E_3-4	ARO:3001195	SHV-156	3	58.800000	57.633333	58.900000
E_3-4	ARO:3001198	SHV-159	7	58.957143	56.814286	58.900000
E_3-4	ARO:3001201	SHV-162	5	92.500000	70.080000	100.000000
E_3-4	ARO:3001204	SHV-167	24	61.600000	59.145833	94.000000
E_3-4	ARO:3001205	BRP(MBL)	26	65.157692	62.596154	82.000000
E_3-4	ARO:3001209	mecC	1050	44.923048	42.805714	94.000000
E_3-4	ARO:3001214	mdtM	766	52.716449	49.133681	104.000000
E_3-4	ARO:3001216	mdtH	270	72.535556	71.105556	112.000000
E_3-4	ARO:3001265	Erm(30)	460	46.655435	41.284565	68.200000
