ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_912909_1 # 3 # 1397 # 1 # ID=15088_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.338	k141_912909	3	1397	+	Strict	175	206.1	vanT gene in vanG cluster	36.07	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	65.17	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_188561_9 # 4226 # 5917 # 1 # ID=15174_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.464	k141_188561	4226	5917	+	Strict	600	1070.5	ICR-Mo	96.09	3004569	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	100.90	gnl|BL_ORD_ID|2715|hsp_num:0	3271			30	1674	colistin A; colistin B	
k141_913296_2 # 1139 # 2248 # -1 # ID=15628_2;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=6bp;gc_cont=0.391	k141_913296	1139	2248	-	Strict	250	253.1	vanG	39.71	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	105.73	gnl|BL_ORD_ID|1070|hsp_num:0	1157			9	1047	vancomycin	
k141_11542_2 # 832 # 3987 # 1 # ID=15659_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613	k141_11542	832	3987	+	Strict	750	784.6	adeF	43.67	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_914012_3 # 2927 # 3766 # -1 # ID=16535_3;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.335	k141_914012	2927	3766	-	Strict	50	125.2	vanW gene in vanG cluster	28.63	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	99.29	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	804	vancomycin	
k141_13317_7 # 6433 # 6777 # -1 # ID=18194_7;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.409	k141_13317	6433	6777	-	Strict	75	94.7	qacG	47.12	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_555861_2 # 474 # 1259 # 1 # ID=18793_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.515	k141_555861	474	1259	+	Strict	450	518.8	aadA13	99.62	3002613	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	98.49	gnl|BL_ORD_ID|1909|hsp_num:0	2087			12	795	spectinomycin; streptomycin	
k141_1277432_2 # 937 # 1203 # 1 # ID=20126_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.663	k141_1277432	937	1203	+	Strict	100	138.3	FosI	70.11	3007370	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	65.67	gnl|BL_ORD_ID|4906|hsp_num:0	5898			138	399	fosfomycin	
k141_917129_2 # 778 # 2367 # -1 # ID=20804_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	k141_917129	778	2367	-	Strict	175	211.1	vanT gene in vanG cluster	33.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	74.30	gnl|BL_ORD_ID|1523|hsp_num:0	1561			981	2118	vancomycin	
k141_15213_3 # 726 # 1985 # -1 # ID=20970_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.554	k141_15213	726	1985	-	Perfect	750	805.8	cmlA5	100.0	3002695	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|222|hsp_num:0	245			0	1257	chloramphenicol	
k141_15213_5 # 2915 # 3367 # -1 # ID=20970_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.442	k141_15213	2915	3367	-	Strict	250	318.2	arr-8	98.67	3002853	protein homolog model	n/a	n/a	rifamycin antibiotic	antibiotic inactivation	rifampin ADP-ribosyltransferase (Arr)	100.00	gnl|BL_ORD_ID|116|hsp_num:0	133			0	450	rifampin; rifaximin; rifabutin; rifapentine	
k141_917580_7 # 4895 # 7336 # -1 # ID=21326_7;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.341	k141_917580	4895	7336	-	Strict	175	196.8	vanT gene in vanG cluster	32.36	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	114.19	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1008	2118	vancomycin	
k141_1278431_3 # 853 # 2019 # 1 # ID=21331_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	k141_1278431	853	2019	+	Strict	750	785.0	tet(X)	99.48	3000205	protein homolog model	n/a	n/a	glycylcycline; tetracycline antibiotic	antibiotic inactivation	tetracycline inactivation enzyme	100.00	gnl|BL_ORD_ID|764|hsp_num:0	776			0	1164	tigecycline; tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1278431_4 # 2232 # 3032 # -1 # ID=21331_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.341	k141_1278431	2232	3032	-	Strict	500	527.7	ErmF	99.62	3000498	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|569|hsp_num:0	621			0	798	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_373717_2 # 2477 # 3664 # 1 # ID=22722_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.679	k141_373717	2477	3664	+	Strict	175	193.7	vanT gene in vanG cluster	32.05	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.48	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_739066_1 # 3 # 938 # 1 # ID=22874_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.677	k141_739066	3	938	+	Strict	50	98.6	vanW gene in vanI cluster	35.14	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	83.38	gnl|BL_ORD_ID|4747|hsp_num:0	2242			435	978	vancomycin; teicoplanin	
k141_374039_2 # 1457 # 2227 # 1 # ID=23233_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.339	k141_374039	1457	2227	+	Strict	400	433.0	LnuH	83.2	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	98.46	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	768		
k141_1098590_1 # 74 # 406 # -1 # ID=23607_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	k141_1098590	74	406	-	Strict	75	93.6	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1098962_1 # 453 # 1370 # -1 # ID=24111_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.537	k141_1098962	453	1370	-	Strict	535	538.1	aadA10	100.0	3004692	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	110.11	gnl|BL_ORD_ID|2154|hsp_num:0	3398			0	804	spectinomycin; streptomycin	
k141_1099546_2 # 416 # 1888 # 1 # ID=24930_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.485	k141_1099546	416	1888	+	Strict	50	129.8	vanW gene in vanI cluster	34.51	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	131.37	gnl|BL_ORD_ID|4747|hsp_num:0	2242			228	978	vancomycin; teicoplanin	
k141_560924_1 # 114 # 1265 # -1 # ID=25074_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.695	k141_560924	114	1265	-	Strict	175	196.1	vanT gene in vanG cluster	33.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.79	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2133	vancomycin	
k141_1282359_2 # 2127 # 2819 # -1 # ID=26483_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=7bp;gc_cont=0.310	k141_1282359	2127	2819	-	Strict	50	118.6	vanW gene in vanG cluster	37.02	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	81.85	gnl|BL_ORD_ID|4742|hsp_num:0	1622			126	669	vancomycin	
k141_562070_2 # 596 # 1408 # 1 # ID=26575_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.369	k141_562070	596	1408	+	Strict	50	56.2	vanY gene in vanB cluster	28.19	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.75	gnl|BL_ORD_ID|603|hsp_num:0	556			381	768	vancomycin	
k141_194434_2 # 536 # 1420 # -1 # ID=26623_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.368	k141_194434	536	1420	-	Strict	500	592.0	mphG	99.66	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_21333_2 # 1553 # 4828 # -1 # ID=29300_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.506	k141_21333	1553	4828	-	Strict	750	755.7	adeF	41.99	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	103.02	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3144	tetracycline	
k141_378503_2 # 1123 # 1974 # -1 # ID=31084_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.484	k141_378503	1123	1974	-	Perfect	550	552.0	BEL-1	100.0	3002385	protein homolog model	n/a	n/a	monobactam; cephalosporin; penam	antibiotic inactivation	BEL beta-lactamase	100.00	gnl|BL_ORD_ID|930|hsp_num:0	1008			0	849		
k141_379056_2 # 952 # 1740 # -1 # ID=31994_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.445	k141_379056	952	1740	-	Perfect	400	518.8	aadA27	100.0	3004682	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|2242|hsp_num:0	3381			0	786	spectinomycin; streptomycin	
k141_566664_1 # 22 # 906 # -1 # ID=32515_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_566664	22	906	-	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_566664_2 # 962 # 2437 # -1 # ID=32515_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	k141_566664	962	2437	-	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_1107312_2 # 913 # 1743 # 1 # ID=35394_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.579	k141_1107312	913	1743	+	Strict	50	144.8	vanW gene in vanG cluster	36.36	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	98.22	gnl|BL_ORD_ID|4742|hsp_num:0	1622			63	678	vancomycin	
k141_199553_3 # 1451 # 2269 # -1 # ID=35554_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.298	k141_199553	1451	2269	-	Strict	50	147.9	vanW gene in vanG cluster	36.68	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	96.80	gnl|BL_ORD_ID|4742|hsp_num:0	1622			84	666	vancomycin	
k141_199934_2 # 280 # 2124 # -1 # ID=36188_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	k141_199934	280	2124	-	Strict	50	94.7	vanW gene in vanI cluster	34.33	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	164.61	gnl|BL_ORD_ID|4747|hsp_num:0	2242			441	1002	vancomycin; teicoplanin	
k141_928569_3 # 4012 # 4347 # -1 # ID=36338_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.574	k141_928569	4012	4347	-	Strict	75	89.7	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_750109_1 # 2 # 2038 # 1 # ID=36363_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	k141_750109	2	2038	+	Strict	750	920.6	adeF	69.76	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	64.12	gnl|BL_ORD_ID|133|hsp_num:0	153			792	2826	tetracycline	
k141_26861_2 # 1282 # 2433 # -1 # ID=37097_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633	k141_26861	1282	2433	-	Perfect	700	756.9	MOX-9	100.0	3002191	protein homolog model	n/a	n/a	cephalosporin; cephamycin; penam	antibiotic inactivation	MOX beta-lactamase	100.00	gnl|BL_ORD_ID|2101|hsp_num:0	2329			0	1149		
k141_200675_3 # 1098 # 1943 # -1 # ID=37486_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	k141_200675	1098	1943	-	Perfect	450	558.1	aadA6	100.0	3002606	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1852|hsp_num:0	2009			0	843	spectinomycin; streptomycin	
k141_930246_6 # 3733 # 4065 # -1 # ID=38524_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.640	k141_930246	3733	4065	-	Strict	75	88.2	qacG	39.42	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1110494_18 # 19314 # 20912 # -1 # ID=39788_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	k141_1110494	19314	20912	-	Strict	50	92.0	vanW gene in vanI cluster	37.6	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	142.63	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	978	vancomycin; teicoplanin	
k141_1110717_1 # 1 # 420 # 1 # ID=40094_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.679	k141_1110717	1	420	+	Strict	50	52.8	vanY gene in vanM cluster	30.47	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	59.66	gnl|BL_ORD_ID|1674|hsp_num:0	1713			126	468	vancomycin; teicoplanin	
k141_1111478_2 # 173 # 505 # -1 # ID=41193_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.535	k141_1111478	173	505	-	Strict	75	94.0	qacG	43.27	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1112222_1 # 62 # 379 # 1 # ID=42244_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	k141_1112222	62	379	+	Strict	75	76.3	qacJ	43.88	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	294	benzalkonium chloride	
k141_755634_8 # 6457 # 7557 # -1 # ID=43326_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503	k141_755634	6457	7557	-	Strict	250	258.1	vanG	39.39	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	104.87	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	1047	vancomycin	
k141_935471_1 # 386 # 1612 # 1 # ID=44808_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	k141_935471	386	1612	+	Strict	700	799.7	EreA2	99.75	3002826	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|1398|hsp_num:0	1518			0	1224	erythromycin	
k141_936866_2 # 586 # 1779 # -1 # ID=46483_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350	k141_936866	586	1779	-	Strict	500	722.6	mefJ	99.24	3007049	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4755|hsp_num:0	5748			0	1191		
k141_387356_1 # 274 # 1137 # -1 # ID=46580_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	k141_387356	274	1137	-	Perfect	500	587.0	aadS	100.0	3004683	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	gnl|BL_ORD_ID|2238|hsp_num:0	3382			0	861	streptomycin	
k141_1298570_2 # 699 # 1481 # 1 # ID=47262_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.308	k141_1298570	699	1481	+	Strict	400	494.6	LnuH	93.85	3004600	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|4923|hsp_num:0	5916			0	780		
k141_1299163_9 # 6930 # 10049 # -1 # ID=48129_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.312	k141_1299163	6930	10049	-	Strict	750	795.0	adeF	41.02	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.11	gnl|BL_ORD_ID|133|hsp_num:0	153			9	3126	tetracycline	
k141_580458_2 # 313 # 1095 # -1 # ID=49128_2;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.414	k141_580458	313	1095	-	Strict	200	234.2	ANT(3'')-IIc	48.24	3004091	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.39	gnl|BL_ORD_ID|2358|hsp_num:0	2755			15	762	spectinomycin; streptomycin	
k141_760672_2 # 824 # 1540 # -1 # ID=49472_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.358	k141_760672	824	1540	-	Strict	50	104.0	vanW gene in vanG cluster	31.21	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	84.70	gnl|BL_ORD_ID|4742|hsp_num:0	1622			228	747	vancomycin	
k141_1118097_22 # 25749 # 27347 # -1 # ID=49931_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.657	k141_1118097	25749	27347	-	Strict	50	87.8	vanW gene in vanI cluster	34.4	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	142.63	gnl|BL_ORD_ID|4747|hsp_num:0	2242			603	978	vancomycin; teicoplanin	
