ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_1661120_78 # 62130 # 64049 # -1 # ID=4753_78;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.356	k141_1661120	62130	64049	-	Strict	300	1231.5	tet(M)	96.56	3000186	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1675|hsp_num:0	1692			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1661633_4 # 4022 # 4207 # 1 # ID=4913_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.452	k141_1661633	4022	4207	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_1663606_3 # 1694 # 2908 # -1 # ID=5500_3;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.584	k141_1663606	1694	2908	-	Strict	750	750.4	floR	99.5	3002705	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2312|hsp_num:0	522			0	1212	chloramphenicol; florfenicol	
k141_15139_1 # 1 # 1128 # -1 # ID=5731_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.302	k141_15139	1	1128	-	Strict	175	202.6	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.81	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_1665666_2 # 1560 # 2762 # 1 # ID=6216_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	k141_1665666	1560	2762	+	Strict	175	222.2	vanT gene in vanG cluster	34.51	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.18	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_1666110_2 # 258 # 1244 # 1 # ID=6371_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.310	k141_1666110	258	1244	+	Strict	175	198.7	vanT gene in vanG cluster	33.93	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	46.21	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2031	vancomycin	
k141_18903_9 # 8623 # 9729 # -1 # ID=6997_9;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.482	k141_18903	8623	9729	-	Strict	175	182.6	vanT gene in vanG cluster	32.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.69	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2097	vancomycin	
k141_20559_1 # 426 # 2366 # 1 # ID=7660_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.333	k141_20559	426	2366	+	Strict	300	1273.8	tet(S)	99.84	3000192	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.78	gnl|BL_ORD_ID|1525|hsp_num:0	1553			0	1923	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_22849_3 # 1575 # 2069 # 1 # ID=8509_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.323	k141_22849	1575	2069	+	Perfect	300	332.4	dfrF	100.0	3002867	protein homolog model	n/a	n/a	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	100.00	gnl|BL_ORD_ID|3|hsp_num:0	5			0	492	trimethoprim	
k141_24308_4 # 1407 # 2582 # 1 # ID=8998_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.610	k141_24308	1407	2582	+	Strict	670	721.8	oqxA	96.93	3003922	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2152|hsp_num:0	2399			0	1173	tigecycline; ciprofloxacin; nitrofurantoin; trimethoprim	
k141_25177_1 # 179 # 664 # 1 # ID=9297_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.358	k141_25177	179	664	+	Strict	150	174.1	nimJ	54.78	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	97.58	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	480	metronidazole	
k141_1675529_4 # 1862 # 3064 # 1 # ID=9351_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.637	k141_1675529	1862	3064	+	Strict	175	218.4	vanT gene in vanG cluster	35.37	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.18	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_25703_1 # 184 # 966 # -1 # ID=9529_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.521	k141_25703	184	966	-	Strict	450	517.7	NPS-1	98.46	3004239	protein homolog model	n/a	n/a	cephalosporin; penam	antibiotic inactivation	NPS beta-lactamase	100.00	gnl|BL_ORD_ID|2428|hsp_num:0	2840			0	780		
k141_1676954_10 # 9731 # 11224 # 1 # ID=9792_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.581	k141_1676954	9731	11224	+	Strict	50	110.9	vanW gene in vanI cluster	38.82	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	133.24	gnl|BL_ORD_ID|4747|hsp_num:0	2242			591	1047	vancomycin; teicoplanin	
k141_1677954_4 # 3802 # 6963 # -1 # ID=10172_4;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	k141_1677954	3802	6963	-	Strict	750	779.2	adeF	42.67	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_27532_3 # 1767 # 2729 # 1 # ID=10180_3;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.360	k141_27532	1767	2729	+	Strict	600	616.3	CfxA6	99.06	3003097	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.68	gnl|BL_ORD_ID|241|hsp_num:0	268			33	993		
k141_28124_2 # 1419 # 2543 # -1 # ID=10393_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.416	k141_28124	1419	2543	-	Strict	175	199.1	vanT gene in vanG cluster	30.87	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_1682643_3 # 829 # 1329 # 1 # ID=11622_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.437	k141_1682643	829	1329	+	Strict	150	188.0	nimJ	56.25	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	100.61	gnl|BL_ORD_ID|4790|hsp_num:0	5785			9	486	metronidazole	
k141_31881_1 # 572 # 1063 # -1 # ID=11804_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.368	k141_31881	572	1063	-	Strict	150	167.5	nimG	48.77	3007109	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	99.39	gnl|BL_ORD_ID|4787|hsp_num:0	5782			0	483	metronidazole	
k141_31920_2 # 288 # 1130 # 1 # ID=11822_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.485	k141_31920	288	1130	+	Strict	50	85.5	vanY gene in vanB cluster	34.64	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	104.48	gnl|BL_ORD_ID|603|hsp_num:0	556			270	789	vancomycin	
k141_32433_12 # 7936 # 9855 # -1 # ID=12033_12;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.331	k141_32433	7936	9855	-	Strict	300	864.4	tet(Q)	67.45	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.26	gnl|BL_ORD_ID|1220|hsp_num:0	1183			48	1965	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1684829_1 # 365 # 1207 # -1 # ID=12349_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.585	k141_1684829	365	1207	-	Strict	500	539.7	CTX-M-78	98.93	3001939	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	CTX-M beta-lactamase	96.22	gnl|BL_ORD_ID|1336|hsp_num:0	1459			33	873		
k141_1685755_2 # 617 # 802 # 1 # ID=12680_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.478	k141_1685755	617	802	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_35178_2 # 1405 # 3882 # -1 # ID=13011_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.377	k141_35178	1405	3882	-	Strict	175	195.7	vanT gene in vanG cluster	34.68	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.87	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_36317_1 # 3 # 1109 # -1 # ID=13450_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.393	k141_36317	3	1109	-	Strict	300	328.2	tet(44)	46.63	3000556	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	57.66	gnl|BL_ORD_ID|1198|hsp_num:0	1171			0	1101	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_36806_3 # 671 # 1846 # 1 # ID=13620_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.525	k141_36806	671	1846	+	Strict	50	96.3	vanW gene in vanI cluster	26.92	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	105.09	gnl|BL_ORD_ID|4747|hsp_num:0	2242			105	1047	vancomycin; teicoplanin	
k141_37992_14 # 11259 # 11960 # 1 # ID=14068_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575	k141_37992	11259	11960	+	Strict	50	61.6	vanY gene in vanB cluster	34.06	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	86.94	gnl|BL_ORD_ID|603|hsp_num:0	556			390	723	vancomycin	
k141_40255_2 # 179 # 1009 # 1 # ID=14878_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	k141_40255	179	1009	+	Strict	50	55.8	vanW gene in vanI cluster	33.71	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	74.26	gnl|BL_ORD_ID|4747|hsp_num:0	2242			612	867	vancomycin; teicoplanin	
k141_1694922_1 # 170 # 1156 # 1 # ID=15752_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.543	k141_1694922	170	1156	+	Strict	250	287.3	vanG	44.41	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	94.27	gnl|BL_ORD_ID|1070|hsp_num:0	1157			0	978	vancomycin	
k141_42730_8 # 6458 # 7636 # -1 # ID=15788_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.412	k141_42730	6458	7636	-	Strict	175	270.0	vanT gene in vanG cluster	39.04	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.06	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_48373_2 # 587 # 1105 # -1 # ID=17648_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.378	k141_48373	587	1105	-	Strict	50	228.8	vanY gene in vanB cluster	60.36	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	64.18	gnl|BL_ORD_ID|603|hsp_num:0	556			282	789	vancomycin	
k141_49029_10 # 7497 # 8660 # -1 # ID=17886_10;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.418	k141_49029	7497	8660	-	Strict	175	219.5	vanT gene in vanG cluster	32.16	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.35	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_49356_2 # 163 # 1806 # 1 # ID=17975_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	k141_49356	163	1806	+	Perfect	1050	1061.2	YojI	100.0	3003952	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|4708|hsp_num:0	2424			0	1641	microcin J25	
k141_1701789_2 # 1336 # 1524 # 1 # ID=18114_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.529	k141_1701789	1336	1524	+	Strict	100	100.9	rsmA	92.73	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.64	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	165	trimethoprim; chloramphenicol	
k141_1704510_2 # 138 # 470 # -1 # ID=18962_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.685	k141_1704510	138	470	-	Strict	75	83.2	qacG	37.74	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			0	318	benzalkonium chloride	
k141_1704510_3 # 498 # 827 # -1 # ID=18962_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	k141_1704510	498	827	-	Strict	75	77.8	qacJ	36.79	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_52570_2 # 280 # 1128 # 1 # ID=19060_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.446	k141_52570	280	1128	+	Strict	50	107.5	vanW gene in vanI cluster	43.85	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	75.60	gnl|BL_ORD_ID|4747|hsp_num:0	2242			618	1008	vancomycin; teicoplanin	
k141_1705225_5 # 1787 # 3670 # 1 # ID=19220_5;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.460	k141_1705225	1787	3670	+	Strict	50	84.7	vanY gene in vanB cluster	43.09	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	233.96	gnl|BL_ORD_ID|603|hsp_num:0	556			426	789	vancomycin	
k141_1707045_1 # 312 # 1253 # -1 # ID=19859_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555	k141_1707045	312	1253	-	Strict	50	110.5	vanY gene in vanF cluster	31.79	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	106.83	gnl|BL_ORD_ID|1809|hsp_num:0	1899			147	708	vancomycin	
k141_1708091_10 # 8857 # 9186 # -1 # ID=20157_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.515	k141_1708091	8857	9186	-	Strict	150	189.5	Klebsiella pneumoniae KpnF	84.4	3004583	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2722|hsp_num:0	3286			0	327	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_1708091_11 # 9173 # 9538 # -1 # ID=20157_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.423	k141_1708091	9173	9538	-	Strict	150	176.4	Klebsiella pneumoniae KpnE	82.2	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.83	gnl|BL_ORD_ID|2720|hsp_num:0	3283			6	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_1710404_15 # 14936 # 17401 # 1 # ID=20973_15;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.433	k141_1710404	14936	17401	+	Strict	175	207.2	vanT gene in vanG cluster	36.93	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_1711752_1 # 604 # 1395 # 1 # ID=21386_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	k141_1711752	604	1395	+	Strict	450	500.4	aadA2	98.05	3002602	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	101.54	gnl|BL_ORD_ID|1127|hsp_num:0	1227			9	777	spectinomycin; streptomycin	
k141_1713490_7 # 5888 # 6220 # -1 # ID=21919_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538	k141_1713490	5888	6220	-	Strict	75	81.6	qacJ	36.54	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_61141_3 # 1873 # 3867 # -1 # ID=22138_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.370	k141_61141	1873	3867	-	Perfect	1320	1270.0	lmrD	100.0	3002882	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1489|hsp_num:0	1624			0	1992		
k141_61994_18 # 23633 # 26746 # 1 # ID=22411_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.560	k141_61994	23633	26746	+	Strict	750	757.7	adeF	40.93	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	97.92	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3105	tetracycline	
k141_64814_1 # 247 # 1044 # 1 # ID=23415_1;partial=00;start_type=ATG;rbs_motif=TTAA;rbs_spacer=13bp;gc_cont=0.454	k141_64814	247	1044	+	Perfect	500	545.4	OXA-181	100.0	3001784	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|214|hsp_num:0	235			0	795	cloxacillin; oxacillin; cefalotin	
