set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
Kathmandu18	E_1-2	k141_321201	k141_321201_15 # 13451 # 14350 # 1 # ID=4634_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.310	vanY gene in vanM cluster	3002961	Strict	30.77	128.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_321244	k141_321244_7 # 4950 # 8054 # -1 # ID=4671_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.514	AcrF	3000502	Strict	99.81	100.0	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ciprofloxacin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_321244	k141_321244_8 # 8066 # 9223 # -1 # ID=4671_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.523	AcrE	3000499	Perfect	100.0	100.0	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ciprofloxacin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_321244	k141_321244_9 # 9622 # 10284 # 1 # ID=4671_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	AcrS	3000656	Perfect	100.0	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_3877	k141_3877_1 # 1 # 420 # 1 # ID=4837_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.405	vanY gene in vanA cluster	3002955	Strict	34.51	45.87	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_955174	k141_955174_4 # 2521 # 3645 # 1 # ID=4875_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.535	vanT gene in vanG cluster	3002972	Strict	32.14	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_639240	k141_639240_3 # 892 # 2091 # 1 # ID=5479_3;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.635	tet(A)	3000165	Strict	98.97	94.1	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	True	plasmid_like		0.8393	
Kathmandu18	E_1-2	k141_4562	k141_4562_2 # 348 # 1181 # -1 # ID=5516_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.302	vanY gene in vanB cluster	3002956	Strict	27.59	103.36	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_955704	k141_955704_1 # 3 # 1067 # 1 # ID=5619_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.375	vanW gene in vanI cluster	3003724	Strict	37.96	94.91	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_4850	k141_4850_9 # 9034 # 10179 # 1 # ID=5873_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.342	vanT gene in vanG cluster	3002972	Strict	32.15	53.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_956442	k141_956442_18 # 20380 # 21573 # 1 # ID=6495_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.537	Escherichia coli acrA	3004043	Strict	99.75	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_956442	k141_956442_19 # 21596 # 24745 # 1 # ID=6495_19;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.574	adeF	3000777	Strict	42.22	99.06	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_641448	k141_641448_9 # 6248 # 7048 # -1 # ID=7861_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.438	vanY gene in vanA cluster	3002955	Strict	28.68	87.79	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_325226	k141_325226_81 # 92886 # 93896 # -1 # ID=9045_81;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.357	vanH gene in vanF cluster	3002945	Strict	36.91	104.35	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_325306	k141_325306_152 # 131142 # 131999 # -1 # ID=9235_152;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.452	vanW gene in vanI cluster	3003724	Strict	35.54	76.41	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_642985	k141_642985_8 # 6393 # 9524 # 1 # ID=9282_8;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.628	adeF	3000777	Strict	47.54	98.49	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_326065	k141_326065_3 # 1577 # 2485 # -1 # ID=10015_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.420	vanY gene in vanM cluster	3002961	Strict	39.84	129.61	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_643790	k141_643790_20 # 15154 # 17052 # -1 # ID=10030_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519	vanW gene in vanI cluster	3003724	Strict	29.46	169.44	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_7838	k141_7838_766 # 759426 # 760772 # 1 # ID=10241_766;partial=00;start_type=GTG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.428	vanW gene in vanI cluster	3003724	Strict	32.07	120.11	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_644310	k141_644310_23 # 20734 # 21513 # -1 # ID=10547_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	vanW gene in vanG cluster	3002965	Strict	31.78	92.17	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_644449	k141_644449_2 # 113 # 3328 # 1 # ID=10684_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.704	adeF	3000777	Strict	52.08	101.13	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_644938	k141_644938_16 # 17066 # 17962 # 1 # ID=11105_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.352	vanY gene in vanB cluster	3002956	Strict	30.25	111.19	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_9148	k141_9148_5 # 1768 # 2661 # 1 # ID=11974_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.351	vanY gene in vanB cluster	3002956	Strict	30.6	110.82	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_961369	k141_961369_6 # 3322 # 3984 # 1 # ID=12888_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.374	vanY gene in vanM cluster	3002961	Strict	32.84	94.42	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_646548	k141_646548_20 # 16933 # 18765 # -1 # ID=13025_20;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.436	vanW gene in vanI cluster	3003724	Strict	34.44	163.54	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_329469	k141_329469_2 # 2226 # 3191 # 1 # ID=13542_2;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=11bp;gc_cont=0.356	CfxA2	3003002	Strict	99.69	100.0	cephamycin	antibiotic inactivation	CfxA beta-lactamase		True	plasmid_like		0.9869	
Kathmandu18	E_1-2	k141_647506	k141_647506_2 # 1371 # 1565 # 1 # ID=13859_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.462	rsmA	3005069	Strict	87.93	104.92	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_962123	k141_962123_49 # 42746 # 43645 # -1 # ID=14254_49;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.358	vanY gene in vanM cluster	3002961	Strict	37.67	128.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_648274	k141_648274_1 # 1 # 1056 # 1 # ID=14588_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.346	tet(M)	3000186	Strict	96.86	55.09	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_330814	k141_330814_6 # 10930 # 11919 # 1 # ID=14920_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	vanH gene in vanB cluster	3002943	Strict	39.44	101.86	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_330814	k141_330814_50 # 66223 # 69462 # -1 # ID=14920_50;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.608	adeF	3000777	Strict	46.6	101.89	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_962606	k141_962606_2 # 2582 # 5782 # -1 # ID=15180_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	adeF	3000777	Strict	44.7	100.66	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_962772	k141_962772_5 # 2406 # 4331 # 1 # ID=15498_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.381	tet(Q)	3000191	Strict	89.08	97.56	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_649421	k141_649421_4 # 1996 # 3933 # -1 # ID=15742_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.391	vanW gene in vanI cluster	3003724	Strict	29.06	172.92	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_963054	k141_963054_33 # 34627 # 37092 # 1 # ID=15973_33;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.421	vanT gene in vanG cluster	3002972	Strict	35.77	115.31	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_331982	k141_331982_2 # 345 # 677 # -1 # ID=16071_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.432	qacG	3007015	Strict	41.67	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_13991	k141_13991_23 # 27491 # 28312 # 1 # ID=17447_23;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	bacA	3002986	Perfect	100.0	100.0	peptide antibiotic	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	bacitracin; bacitracin A; bacitracin B; bacitracin F	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_333406	k141_333406_253 # 269547 # 270653 # 1 # ID=17826_253;partial=00;start_type=TTG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.494	vanT gene in vanG cluster	3002972	Strict	33.51	51.69	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_14931	k141_14931_32 # 41549 # 43381 # 1 # ID=18548_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517	vanW gene in vanI cluster	3003724	Strict	31.03	163.54	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_965065	k141_965065_4 # 3335 # 4660 # -1 # ID=18564_4;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=12bp;gc_cont=0.343	vanW gene in vanI cluster	3003724	Strict	31.05	118.23	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_15124	k141_15124_1 # 221 # 1024 # -1 # ID=18681_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	OXA-129	3001811	Strict	94.38	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_15124	k141_15124_2 # 1146 # 1382 # -1 # ID=18681_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.549	dfrB5	3004549	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_334538	k141_334538_7 # 7014 # 7919 # -1 # ID=19160_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.522	vanY gene in vanB cluster	3002956	Strict	33.78	112.31	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_335273	k141_335273_33 # 35086 # 36330 # -1 # ID=19986_33;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.732	vanT gene in vanG cluster	3002972	Strict	32.64	58.15	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_653659	k141_653659_19 # 18639 # 19814 # -1 # ID=20367_19;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.364	vanT gene in vanG cluster	3002972	Strict	32.3	54.92	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_16933	k141_16933_9 # 5966 # 9127 # 1 # ID=20521_9;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	adeF	3000777	Strict	42.67	99.43	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_18390	k141_18390_2 # 1459 # 3591 # -1 # ID=22112_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.526	vanT gene in vanG cluster	3002972	Strict	35.5	99.72	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_18520	k141_18520_2 # 1456 # 1893 # -1 # ID=22265_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.479	vanY gene in vanA cluster	3002955	Strict	40.0	47.85	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_968074	k141_968074_245 # 254041 # 255798 # -1 # ID=22686_245;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.496	vanW gene in vanI cluster	3003724	Strict	32.4	156.84	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_656385	k141_656385_2 # 2738 # 3952 # -1 # ID=23210_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587	cmlA9	3005043	Perfect	100.0	100.0	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	chloramphenicol	True	plasmid_like		0.9432	
Kathmandu18	E_1-2	k141_19850	k141_19850_14 # 13613 # 14350 # 1 # ID=23935_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478	vanY gene in vanG cluster	3002959	Strict	28.19	87.81	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_20145	k141_20145_1 # 193 # 1071 # -1 # ID=24241_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584	vanY gene in vanM cluster	3002961	Strict	38.4	125.32	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_970164	k141_970164_38 # 40202 # 41293 # -1 # ID=25121_38;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.734	vanT gene in vanG cluster	3002972	Strict	33.78	50.98	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_340390	k141_340390_5 # 2184 # 3071 # 1 # ID=25477_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	vanY gene in vanB cluster	3002956	Strict	35.59	110.07	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_340845	k141_340845_2 # 840 # 1004 # -1 # ID=25902_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.255	vanY gene in vanG cluster	3002959	Strict	52.83	19.35	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_971026	k141_971026_2 # 1142 # 2266 # -1 # ID=26453_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	vanT gene in vanG cluster	3002972	Strict	33.79	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_21702	k141_21702_373 # 344504 # 345379 # -1 # ID=26834_373;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.393	vanY gene in vanA cluster	3002955	Strict	36.52	96.04	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_660082	k141_660082_34 # 39856 # 40839 # 1 # ID=27155_34;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=4bp;gc_cont=0.448	vanY gene in vanB cluster	3002956	Strict	30.61	122.01	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_971890	k141_971890_3 # 2217 # 2411 # -1 # ID=27480_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.467	rsmA	3005069	Strict	86.21	104.92	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	False	chromosome_like	1		
Kathmandu18	E_1-2	k141_343746	k141_343746_16 # 21087 # 24233 # 1 # ID=28869_16;partial=00;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=4bp;gc_cont=0.408	adeF	3000777	Strict	67.43	98.96	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
