ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_767213_87 # 79429 # 79764 # -1 # ID=9385_87;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.619	k141_767213	79429	79764	-	Strict	75	78.6	qacJ	32.69	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_18003_2 # 518 # 1411 # -1 # ID=9435_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	k141_18003	518	1411	-	Strict	50	83.2	vanW gene in vanI cluster	31.79	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	79.62	gnl|BL_ORD_ID|4747|hsp_num:0	2242			537	1056	vancomycin; teicoplanin	
k141_18081_17 # 16224 # 19445 # 1 # ID=9468_17;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=5bp;gc_cont=0.513	k141_18081	16224	19445	+	Strict	750	1417.9	adeF	70.4	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	101.32	gnl|BL_ORD_ID|133|hsp_num:0	153			0	3138	tetracycline	
k141_20299_139 # 155976 # 158561 # -1 # ID=10555_139;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	k141_20299	155976	158561	-	Strict	50	87.8	vanY gene in vanB cluster	29.7	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	321.27	gnl|BL_ORD_ID|603|hsp_num:0	556			240	801	vancomycin	
k141_20520_97 # 87642 # 88721 # 1 # ID=10653_97;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=9bp;gc_cont=0.406	k141_20520	87642	88721	+	Strict	175	214.2	vanT gene in vanG cluster	35.08	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	50.42	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2106	vancomycin	
k141_771423_2 # 708 # 1079 # -1 # ID=11920_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.591	k141_771423	708	1079	-	Strict	50	60.5	vanY gene in vanM cluster	37.5	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	52.79	gnl|BL_ORD_ID|1674|hsp_num:0	1713			153	474	vancomycin; teicoplanin	
k141_22976_1 # 3 # 1538 # -1 # ID=12017_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k141_22976	3	1538	-	Strict	50	92.8	vanW gene in vanI cluster	27.48	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	137.27	gnl|BL_ORD_ID|4747|hsp_num:0	2242			366	1005	vancomycin; teicoplanin	
k141_24720_16 # 17402 # 18322 # 1 # ID=12913_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.306	k141_24720	17402	18322	+	Strict	50	65.1	vanY gene in vanG cluster	34.04	3002959	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	109.68	gnl|BL_ORD_ID|4731|hsp_num:0	298			393	786	vancomycin	
k141_26468_34 # 31956 # 33323 # -1 # ID=13937_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.626	k141_26468	31956	33323	-	Strict	50	100.9	vanW gene in vanI cluster	38.92	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	121.98	gnl|BL_ORD_ID|4747|hsp_num:0	2242			615	1083	vancomycin; teicoplanin	
k141_27289_12 # 14957 # 16090 # -1 # ID=14383_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.388	k141_27289	14957	16090	-	Strict	175	177.6	vanT gene in vanG cluster	31.27	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.95	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2097	vancomycin	
k141_27315_21 # 21119 # 24280 # 1 # ID=14415_21;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	k141_27315	21119	24280	+	Strict	750	780.4	adeF	42.76	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.43	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3120	tetracycline	
k141_31930_2 # 329 # 673 # -1 # ID=16995_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.397	k141_31930	329	673	-	Strict	75	92.4	qacG	46.15	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_32370_2 # 2197 # 2382 # 1 # ID=17220_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495	k141_32370	2197	2382	+	Strict	100	102.4	rsmA	85.25	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_781497_2 # 1309 # 2448 # 1 # ID=17354_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	k141_781497	1309	2448	+	Strict	175	185.7	vanT gene in vanG cluster	31.34	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.23	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2106	vancomycin	
k141_781745_1 # 785 # 2704 # 1 # ID=17470_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_781745	785	2704	+	Perfect	300	1255.4	tet(W)	100.0	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_781867_10 # 8948 # 10591 # -1 # ID=17550_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.496	k141_781867	8948	10591	-	Strict	1000	1088.2	eptA	99.82	3003576	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|596|hsp_num:0	516			0	1641	polymyxin B	
k141_33195_132 # 126105 # 127535 # 1 # ID=17741_132;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.425	k141_33195	126105	127535	+	Strict	50	116.3	vanW gene in vanI cluster	27.54	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	127.61	gnl|BL_ORD_ID|4747|hsp_num:0	2242			141	1083	vancomycin; teicoplanin	
k141_783379_4 # 2253 # 3404 # -1 # ID=18234_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	k141_783379	2253	3404	-	Strict	175	202.6	vanT gene in vanG cluster	32.62	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.79	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_784503_40 # 36324 # 37460 # 1 # ID=18906_40;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	k141_784503	36324	37460	+	Strict	175	213.4	vanT gene in vanG cluster	35.25	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.09	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1044	2118	vancomycin	
k141_35282_9 # 7530 # 10685 # 1 # ID=18935_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.478	k141_35282	7530	10685	+	Strict	750	823.9	adeF	43.46	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			12	3126	tetracycline	
k141_36412_86 # 84792 # 86774 # -1 # ID=19596_86;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	k141_36412	84792	86774	-	Strict	50	88.6	vanW gene in vanI cluster	26.56	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	176.94	gnl|BL_ORD_ID|4747|hsp_num:0	2242			363	1002	vancomycin; teicoplanin	
k141_36412_105 # 109914 # 111062 # 1 # ID=19596_105;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.554	k141_36412	109914	111062	+	Strict	175	203.4	vanT gene in vanG cluster	34.68	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.65	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_37798_1 # 3 # 1121 # 1 # ID=20517_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.555	k141_37798	3	1121	+	Strict	175	184.9	vanT gene in vanG cluster	34.47	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.25	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1062	2118	vancomycin	
k141_41947_1 # 352 # 1362 # -1 # ID=22548_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.346	k141_41947	352	1362	-	Strict	175	191.0	vanT gene in vanG cluster	37.65	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	47.19	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1125	2106	vancomycin	
k141_42379_38 # 37115 # 38950 # 1 # ID=22834_38;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.397	k141_42379	37115	38950	+	Strict	50	119.0	vanW gene in vanI cluster	30.03	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	163.81	gnl|BL_ORD_ID|4747|hsp_num:0	2242			222	1083	vancomycin; teicoplanin	
k141_43162_10 # 10278 # 10595 # 1 # ID=23318_10;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	k141_43162	10278	10595	+	Strict	75	75.9	qacJ	43.88	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	294	benzalkonium chloride	
k141_45244_1 # 414 # 746 # -1 # ID=24461_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.514	k141_45244	414	746	-	Strict	180	209.5	qacL	99.09	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_45244_2 # 898 # 2118 # -1 # ID=24461_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.497	k141_45244	898	2118	-	Strict	650	781.9	EreA	98.52	3000361	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|918|hsp_num:0	991			0	1218	erythromycin; roxithromycin; clarithromycin	
k141_45983_30 # 29630 # 30526 # 1 # ID=24930_30;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.379	k141_45983	29630	30526	+	Strict	50	70.9	vanY gene in vanM cluster	35.38	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	127.90	gnl|BL_ORD_ID|1674|hsp_num:0	1713			126	480	vancomycin; teicoplanin	
k141_796965_6 # 4348 # 5160 # -1 # ID=25692_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.490	k141_796965	4348	5160	-	Strict	50	169.9	vanW gene in vanG cluster	34.62	3002965	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	96.09	gnl|BL_ORD_ID|4742|hsp_num:0	1622			33	810	vancomycin	
k141_51658_1 # 2 # 2473 # 1 # ID=27977_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.522	k141_51658	2	2473	+	Strict	175	197.2	vanT gene in vanG cluster	35.5	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.59	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2118	vancomycin	
k141_801370_6 # 5471 # 8593 # -1 # ID=28051_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629	k141_801370	5471	8593	-	Strict	750	792.0	adeF	43.53	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.21	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3093	tetracycline	
k141_53526_2 # 1532 # 2521 # -1 # ID=28926_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.582	k141_53526	1532	2521	-	Strict	200	222.2	vanH gene in vanB cluster	38.2	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	101.86	gnl|BL_ORD_ID|4674|hsp_num:0	626			12	963	vancomycin	
k141_804606_3 # 1622 # 2773 # -1 # ID=29789_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	k141_804606	1622	2773	-	Strict	700	765.0	MOX-12	98.96	3006477	protein homolog model	n/a	n/a	cephalosporin; cephamycin; penam	antibiotic inactivation	MOX beta-lactamase	100.00	gnl|BL_ORD_ID|3704|hsp_num:0	4773			0	1149		
k141_805139_4 # 1311 # 2186 # -1 # ID=30050_4;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.458	k141_805139	1311	2186	-	Strict	50	74.3	vanY gene in vanM cluster	38.21	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	124.89	gnl|BL_ORD_ID|1674|hsp_num:0	1713			147	480	vancomycin; teicoplanin	
k141_56140_1 # 194 # 973 # -1 # ID=30330_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.522	k141_56140	194	973	-	Perfect	450	516.5	aadA2	100.0	3002602	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|1127|hsp_num:0	1227			0	777	spectinomycin; streptomycin	
k141_56140_2 # 1099 # 1974 # -1 # ID=30330_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.344	k141_56140	1099	1974	-	Strict	500	540.8	OXA-1	98.91	3001396	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	105.43	gnl|BL_ORD_ID|1804|hsp_num:0	1952			0	828	cloxacillin; oxacillin; amoxicillin; piperacillin; ampicillin; cefalotin	
k141_56140_3 # 2060 # 2683 # -1 # ID=30330_3;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=11-12bp;gc_cont=0.542	k141_56140	2060	2683	-	Strict	275	395.2	AAC(6')-Ib9	100.0	3002580	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	101.97	gnl|BL_ORD_ID|920|hsp_num:0	993			33	609	amikacin; kanamycin A; tobramycin	
k141_56140_4 # 2781 # 3437 # -1 # ID=30330_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.381	k141_56140	2781	3437	-	Perfect	400	464.2	QnrVC4	100.0	3002801	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|409|hsp_num:0	452			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_806904_21 # 30918 # 32102 # -1 # ID=31087_21;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.745	k141_806904	30918	32102	-	Strict	175	179.1	vanT gene in vanG cluster	32.88	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	55.34	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_57750_3 # 751 # 1587 # -1 # ID=31134_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.559	k141_57750	751	1587	-	Strict	500	563.5	APH(6)-Id	99.64	3002660	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	APH(6)	100.00	gnl|BL_ORD_ID|951|hsp_num:0	1031			0	834	streptomycin	
k141_57750_4 # 1587 # 2390 # -1 # ID=31134_4;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.562	k141_57750	1587	2390	-	Strict	500	553.9	APH(3'')-Ib	99.63	3002639	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	APH(3'')	100.00	gnl|BL_ORD_ID|1691|hsp_num:0	1830			0	801	streptomycin	
k141_807061_2 # 794 # 3475 # 1 # ID=31171_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.657	k141_807061	794	3475	+	Strict	750	1070.5	adeF	62.64	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	84.42	gnl|BL_ORD_ID|133|hsp_num:0	153			0	2679	tetracycline	
k141_58167_6 # 5084 # 6199 # -1 # ID=31403_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	k141_58167	5084	6199	-	Strict	175	215.7	vanT gene in vanG cluster	35.25	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.11	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
