ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_1631849_1 # 3 # 305 # -1 # ID=10981_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.462	k141_1631849	3	305	-	Strict	150	161.4	Klebsiella pneumoniae KpnE	88.12	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	84.17	gnl|BL_ORD_ID|2720|hsp_num:0	3283			0	303	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_33839_86 # 91103 # 93532 # 1 # ID=11004_86;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	k141_33839	91103	93532	+	Strict	175	204.1	vanT gene in vanG cluster	34.49	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	113.62	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1023	2127	vancomycin	
k141_35362_3 # 1164 # 1517 # -1 # ID=11472_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.387	k141_35362	1164	1517	-	Strict	75	95.9	qacJ	44.34	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	109.35	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_1637227_2 # 1793 # 4240 # -1 # ID=12502_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=7bp;gc_cont=0.308	k141_1637227	1793	4240	-	Strict	175	201.8	vanT gene in vanG cluster	34.57	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	114.47	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_44027_12 # 10345 # 11820 # 1 # ID=14294_12;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	k141_44027	10345	11820	+	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_44027_13 # 11876 # 12760 # 1 # ID=14294_13;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_44027	11876	12760	+	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_45196_17 # 12338 # 14122 # -1 # ID=14649_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.386	k141_45196	12338	14122	-	Strict	750	779.6	patB	67.68	3000025	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	101.02	gnl|BL_ORD_ID|1912|hsp_num:0	2112			0	1764	ciprofloxacin; norfloxacin	
k141_1645593_1 # 3 # 362 # 1 # ID=15015_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.328	k141_1645593	3	362	+	Strict	50	52.0	vanY gene in vanB cluster	35.37	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	44.40	gnl|BL_ORD_ID|603|hsp_num:0	556			498	738	vancomycin	
k141_53500_1 # 3 # 1055 # -1 # ID=17379_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.461	k141_53500	3	1055	-	Strict	600	628.6	ICR-Mo	93.45	3004569	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	62.90	gnl|BL_ORD_ID|2715|hsp_num:0	3271			30	1038	colistin A; colistin B	
k141_1661248_2 # 988 # 1842 # -1 # ID=19323_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.561	k141_1661248	988	1842	-	Strict	400	505.4	ErmX	89.44	3000596	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|873|hsp_num:0	950			0	852	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_1661700_2 # 533 # 862 # -1 # ID=19451_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.400	k141_1661700	533	862	-	Strict	75	83.2	qacJ	37.74	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	318	benzalkonium chloride	
k141_1664337_2 # 850 # 1041 # -1 # ID=20201_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.323	k141_1664337	850	1041	-	Strict	50	85.9	vanY gene in vanB cluster	56.9	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	23.51	gnl|BL_ORD_ID|603|hsp_num:0	556			624	798	vancomycin	
k141_1666933_2 # 1682 # 1867 # 1 # ID=20886_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.500	k141_1666933	1682	1867	+	Strict	100	109.4	rsmA	91.8	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	183	trimethoprim; chloramphenicol	
k141_66118_1 # 3 # 455 # 1 # ID=21376_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.464	k141_66118	3	455	+	Strict	150	192.6	nimJ	62.5	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	90.91	gnl|BL_ORD_ID|4790|hsp_num:0	5785			51	483	metronidazole	
k141_1669470_33 # 39951 # 41594 # 1 # ID=21648_33;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.498	k141_1669470	39951	41594	+	Strict	1000	1085.9	eptA	99.63	3003576	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|596|hsp_num:0	516			0	1641	polymyxin B	
k141_1670937_4 # 2044 # 3102 # -1 # ID=22042_4;partial=00;start_type=GTG;rbs_motif=TATAA;rbs_spacer=4bp;gc_cont=0.338	k141_1670937	2044	3102	-	Strict	50	58.5	vanY gene in vanM cluster	26.06	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	151.07	gnl|BL_ORD_ID|1674|hsp_num:0	1713			102	528	vancomycin; teicoplanin	
k141_69018_3 # 1198 # 1686 # -1 # ID=22267_3;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.468	k141_69018	1198	1686	-	Strict	150	158.3	nimB	53.12	3004655	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	98.78	gnl|BL_ORD_ID|4792|hsp_num:0	5787			0	474	metronidazole	
k141_70403_17 # 20090 # 21184 # -1 # ID=22675_17;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.256	k141_70403	20090	21184	-	Strict	175	176.8	vanT gene in vanG cluster	31.71	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.12	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_1679478_1 # 297 # 2219 # -1 # ID=24417_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.307	k141_1679478	297	2219	-	Strict	300	1262.7	tet(44)	98.28	3000556	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1198|hsp_num:0	1171			0	1920	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1689875_1 # 2 # 358 # -1 # ID=27406_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.479	k141_1689875	2	358	-	Strict	50	58.5	vanY gene in vanB cluster	35.71	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	44.40	gnl|BL_ORD_ID|603|hsp_num:0	556			270	600	vancomycin	
k141_88062_3 # 1371 # 2252 # -1 # ID=28347_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.655	k141_88062	1371	2252	-	Strict	50	113.2	vanY gene in vanB cluster	32.07	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	109.33	gnl|BL_ORD_ID|603|hsp_num:0	556			165	792	vancomycin	
k141_90473_1 # 119 # 982 # -1 # ID=29116_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	k141_90473	119	982	-	Perfect	550	567.0	GES-1	100.0	3002330	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	GES beta-lactamase	100.00	gnl|BL_ORD_ID|867|hsp_num:0	941			0	861		
k141_1698615_6 # 4455 # 5993 # -1 # ID=30504_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.420	k141_1698615	4455	5993	-	Strict	900	987.3	emrY	99.41	3000254	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|492|hsp_num:0	540			0	1536	tetracycline	
k141_1698615_8 # 7572 # 8186 # 1 # ID=30504_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.402	k141_1698615	7572	8186	+	Perfect	390	400.6	evgA	100.0	3000832	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|937|hsp_num:0	1015			0	612	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	
k141_1698615_9 # 8191 # 11784 # 1 # ID=30504_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k141_1698615	8191	11784	+	Strict	2300	2377.8	evgS	99.75	3000833	protein homolog model	n/a	n/a	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1215|hsp_num:0	1318			0	3591	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	
k141_95250_1 # 300 # 956 # -1 # ID=30613_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	k141_95250	300	956	-	Perfect	400	459.1	QnrS2	100.0	3002791	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	100.00	gnl|BL_ORD_ID|1693|hsp_num:0	1832			0	654	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	
k141_95306_2 # 1701 # 2585 # 1 # ID=30621_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.369	k141_95306	1701	2585	+	Strict	500	592.0	mphG	99.66	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_1699483_41 # 36891 # 38201 # 1 # ID=30823_41;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.404	k141_1699483	36891	38201	+	Strict	700	740.7	Acinetobacter baumannii AbaF	86.32	3004573	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	101.63	gnl|BL_ORD_ID|2717|hsp_num:0	3277			12	1284	fosfomycin	
k141_98332_9 # 8027 # 9259 # 1 # ID=31478_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.524	k141_98332	8027	9259	+	Strict	700	760.8	Escherichia coli mdfA	96.83	3001328	protein homolog model	n/a	n/a	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2420|hsp_num:0	37			0	1230	tetracycline; benzalkonium chloride	
k141_1702101_2 # 707 # 1060 # 1 # ID=31580_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.347	k141_1702101	707	1060	+	Strict	75	87.4	qacG	43.81	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	109.35	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_1703408_1 # 3 # 1025 # 1 # ID=32005_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.276	k141_1703408	3	1025	+	Strict	50	107.8	vanW gene in vanI cluster	28.57	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	91.15	gnl|BL_ORD_ID|4747|hsp_num:0	2242			366	1047	vancomycin; teicoplanin	
k141_102371_32 # 37186 # 38817 # -1 # ID=32699_32;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.470	k141_102371	37186	38817	-	Strict	600	893.3	ICR-Mo	80.88	3004569	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	97.31	gnl|BL_ORD_ID|2715|hsp_num:0	3271			42	1674	colistin A; colistin B	
k141_1709561_6 # 7391 # 7726 # -1 # ID=33733_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.571	k141_1709561	7391	7726	-	Strict	75	89.0	qacG	42.31	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_1709740_2 # 871 # 1665 # 1 # ID=33786_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.638	k141_1709740	871	1665	+	Strict	500	538.5	OXA-504	99.24	3005734	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3770|hsp_num:0	4839			0	792	cloxacillin; oxacillin; cefalotin	
k141_1711649_2 # 359 # 733 # 1 # ID=34306_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.456	k141_1711649	359	733	+	Strict	75	87.4	qacG	39.05	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	115.89	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	318	benzalkonium chloride	
k141_110729_3 # 831 # 2750 # -1 # ID=35119_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.410	k141_110729	831	2750	-	Strict	300	1273.1	tet(32)	99.53	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1221|hsp_num:0	1233			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_113409_8 # 4981 # 8109 # -1 # ID=35856_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.315	k141_113409	4981	8109	-	Strict	750	785.0	adeF	40.69	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	98.39	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3126	tetracycline	
k141_1719574_3 # 1972 # 3186 # -1 # ID=36382_3;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.584	k141_1719574	1972	3186	-	Strict	750	751.5	floR	99.75	3002705	protein homolog model	n/a	n/a	phenicol antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2312|hsp_num:0	522			0	1212	chloramphenicol; florfenicol	
k141_1720584_2 # 386 # 2305 # -1 # ID=36644_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.405	k141_1720584	386	2305	-	Strict	300	1262.3	tet(O)	98.75	3000190	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|1954|hsp_num:0	2020			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1724837_1 # 2 # 652 # 1 # ID=37800_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	k141_1724837	2	652	+	Strict	50	87.8	vanW gene in vanI cluster	41.23	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	57.91	gnl|BL_ORD_ID|4747|hsp_num:0	2242			705	1047	vancomycin; teicoplanin	
k141_1725181_2 # 343 # 1467 # 1 # ID=37890_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.539	k141_1725181	343	1467	+	Strict	175	256.5	vanT gene in vanG cluster	40.0	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
k141_1726219_6 # 3259 # 4911 # -1 # ID=38164_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512	k141_1726219	3259	4911	-	Strict	400	741.9	ArnT	63.88	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	99.82	gnl|BL_ORD_ID|2784|hsp_num:0	3795			0	1653	colistin A; colistin B	
k141_1726219_9 # 7780 # 8748 # -1 # ID=38164_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	k141_1726219	7780	8748	-	Strict	550	630.6	PmrF	99.69	3003578	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|1938|hsp_num:0	2014			0	966	polymyxin B	
k141_125243_1 # 3 # 902 # -1 # ID=39259_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.312	k141_125243	3	902	-	Strict	550	587.8	VEB-3	99.67	3002372	protein homolog model	n/a	n/a	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase	100.00	gnl|BL_ORD_ID|22|hsp_num:0	26			0	897		
