ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_316943_4 # 2164 # 2694 # 1 # ID=2532_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.520	k141_316943	2164	2694	+	Strict	280	329.7	emrR	92.57	3000516	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1226|hsp_num:0	1330			0	525	nalidixic acid	
k141_212185_1 # 394 # 1149 # -1 # ID=2879_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.447	k141_212185	394	1149	-	Strict	50	77.8	vanY gene in vanB cluster	31.25	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	93.66	gnl|BL_ORD_ID|603|hsp_num:0	556			153	789	vancomycin	
k141_107057_2 # 138 # 890 # 1 # ID=3029_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.625	k141_107057	138	890	+	Strict	125	249.6	vanXY gene in vanG cluster	47.83	3003069	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanXY	98.43	gnl|BL_ORD_ID|305|hsp_num:0	253			3	762	vancomycin	
k141_107057_3 # 877 # 2958 # 1 # ID=3029_3;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.606	k141_107057	877	2958	+	Strict	175	597.0	vanT gene in vanG cluster	46.05	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	97.33	gnl|BL_ORD_ID|1523|hsp_num:0	1561			3	2127	vancomycin	
k141_369823_2 # 135 # 947 # -1 # ID=3060_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.661	k141_369823	135	947	-	Strict	50	80.5	vanY gene in vanB cluster	30.81	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.75	gnl|BL_ORD_ID|603|hsp_num:0	556			270	804	vancomycin	
k141_160008_1 # 114 # 947 # -1 # ID=3589_1;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.541	k141_160008	114	947	-	Strict	450	496.5	aadA16	89.17	3002616	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	98.58	gnl|BL_ORD_ID|1616|hsp_num:0	1762			12	843	spectinomycin; streptomycin	
k141_318241_1 # 1 # 864 # -1 # ID=4585_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.397	k141_318241	1	864	-	Strict	200	203.4	vanH gene in vanB cluster	41.28	3002943	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	89.16	gnl|BL_ORD_ID|4674|hsp_num:0	626			12	837	vancomycin	
k141_55929_12 # 12009 # 12356 # 1 # ID=5221_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.626	k141_55929	12009	12356	+	Strict	75	87.0	qacG	40.38	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	107.48	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_161416_2 # 406 # 735 # -1 # ID=5459_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.518	k141_161416	406	735	-	Strict	150	189.5	Klebsiella pneumoniae KpnF	84.4	3004583	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2722|hsp_num:0	3286			0	327	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_161416_3 # 722 # 1087 # -1 # ID=5459_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.426	k141_161416	722	1087	-	Strict	150	170.6	Klebsiella pneumoniae KpnE	79.66	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.83	gnl|BL_ORD_ID|2720|hsp_num:0	3283			6	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_161858_2 # 1019 # 1273 # -1 # ID=6062_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.463	k141_161858	1019	1273	-	Strict	50	63.9	vanY gene in vanB cluster	45.0	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	31.34	gnl|BL_ORD_ID|603|hsp_num:0	556			564	789	vancomycin	
k141_371803_2 # 18 # 755 # -1 # ID=6187_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.333	k141_371803	18	755	-	Strict	400	477.6	ErmB	98.37	3000375	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	gnl|BL_ORD_ID|1425|hsp_num:0	1549			0	735	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_57146_2 # 660 # 3302 # 1 # ID=6964_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=7bp;gc_cont=0.401	k141_57146	660	3302	+	Strict	300	303.5	tet(Q)	31.06	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	133.94	gnl|BL_ORD_ID|1220|hsp_num:0	1183			66	1887	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_57252_2 # 302 # 1522 # 1 # ID=7187_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.355	k141_57252	302	1522	+	Strict	50	157.5	vanW gene in vanI cluster	31.56	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	109.12	gnl|BL_ORD_ID|4747|hsp_num:0	2242			66	1077	vancomycin; teicoplanin	
k141_109955_1 # 25 # 357 # -1 # ID=7699_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.511	k141_109955	25	357	-	Strict	180	208.4	qacL	98.18	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_3436_7 # 7754 # 8863 # -1 # ID=7995_7;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.596	k141_3436	7754	8863	-	Strict	250	259.6	vanG	40.0	3002909	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	105.73	gnl|BL_ORD_ID|1070|hsp_num:0	1157			12	1038	vancomycin	
k141_215826_1 # 163 # 963 # 1 # ID=8454_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.472	k141_215826	163	963	+	Perfect	500	551.2	OXA-732	100.0	3005937	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|3973|hsp_num:0	5042			0	798	cloxacillin; oxacillin; cefalotin	
k141_110508_2 # 151 # 2079 # 1 # ID=8673_2;partial=01;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.396	k141_110508	151	2079	+	Strict	300	1209.5	tet(Q)	96.96	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	97.87	gnl|BL_ORD_ID|1220|hsp_num:0	1183			0	1872	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_266686_2 # 347 # 1282 # -1 # ID=8732_2;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.597	k141_266686	347	1282	-	Strict	50	102.8	vanY gene in vanB cluster	37.04	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.04	gnl|BL_ORD_ID|603|hsp_num:0	556			270	789	vancomycin	
k141_266686_3 # 1294 # 1728 # -1 # ID=8732_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	k141_266686	1294	1728	-	Strict	50	77.4	vanY gene in vanF cluster	39.77	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	49.15	gnl|BL_ORD_ID|1809|hsp_num:0	1899			465	705	vancomycin	
k141_58342_1 # 2 # 913 # 1 # ID=8869_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.429	k141_58342	2	913	+	Strict	300	615.5	tet(32)	99.34	3000196	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	47.42	gnl|BL_ORD_ID|1221|hsp_num:0	1233			1008	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_4084_13 # 12381 # 13367 # 1 # ID=9782_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.573	k141_4084	12381	13367	+	Strict	200	236.9	vanH gene in vanO cluster	41.47	3002948	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	93.71	gnl|BL_ORD_ID|762|hsp_num:0	786			126	1011	vancomycin	
k141_374526_1 # 168 # 1031 # 1 # ID=10722_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.316	k141_374526	168	1031	+	Perfect	500	587.0	aadS	100.0	3004683	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	100.00	gnl|BL_ORD_ID|2238|hsp_num:0	3382			0	861	streptomycin	
k141_4697_4 # 1534 # 2631 # 1 # ID=11191_4;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.501	k141_4697	1534	2631	+	Strict	725	743.4	EC-15	97.81	3006876	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	EC beta-lactamase	97.08	gnl|BL_ORD_ID|3522|hsp_num:0	4590			0	1098		
k141_112607_1 # 2 # 712 # -1 # ID=11902_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.623	k141_112607	2	712	-	Strict	50	63.5	vanY gene in vanB cluster	35.78	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	88.43	gnl|BL_ORD_ID|603|hsp_num:0	556			420	726	vancomycin	
k141_112657_1 # 1 # 1029 # -1 # ID=11974_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.586	k141_112657	1	1029	-	Strict	175	211.8	vanT gene in vanG cluster	36.44	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	48.17	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2025	vancomycin	
k141_113262_2 # 802 # 1632 # -1 # ID=12965_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.627	k141_113262	802	1632	-	Strict	50	117.1	vanY gene in vanB cluster	31.18	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	102.99	gnl|BL_ORD_ID|603|hsp_num:0	556			33	786	vancomycin	
k141_113873_1 # 51 # 1835 # 1 # ID=14000_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.467	k141_113873	51	1835	+	Strict	750	782.3	patB	67.28	3000025	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	101.02	gnl|BL_ORD_ID|1912|hsp_num:0	2112			0	1764	ciprofloxacin; norfloxacin	
k141_167163_2 # 488 # 820 # -1 # ID=14870_2;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.523	k141_167163	488	820	-	Strict	180	203.4	qacL	93.64	3005098	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2815|hsp_num:0	3830			0	330		
k141_62321_2 # 645 # 947 # 1 # ID=14992_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.502	k141_62321	645	947	+	Strict	150	177.2	Klebsiella pneumoniae KpnE	99.0	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	83.33	gnl|BL_ORD_ID|2720|hsp_num:0	3283			60	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_62321_3 # 934 # 1263 # 1 # ID=14992_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.588	k141_62321	934	1263	+	Perfect	150	209.5	Klebsiella pneumoniae KpnF	100.0	3004583	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2722|hsp_num:0	3286			0	327	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_377148_1 # 3 # 1532 # -1 # ID=15030_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.418	k141_377148	3	1532	-	Strict	900	981.5	emrY	99.61	3000254	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	99.61	gnl|BL_ORD_ID|492|hsp_num:0	540			0	1530	tetracycline	
k141_269435_4 # 2649 # 3503 # 1 # ID=15045_4;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.421	k141_269435	2649	3503	+	Perfect	400	572.0	ACI-1	100.0	3004359	protein homolog model	n/a	n/a	cephalosporin; penam; penem	antibiotic inactivation	ACI beta-lactamase	100.00	gnl|BL_ORD_ID|2483|hsp_num:0	2874			0	852	penicillin; ceftazidime; amoxicillin; cefotaxime; ticarcillin	
k141_269492_1 # 63 # 482 # -1 # ID=15186_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.612	k141_269492	63	482	-	Strict	200	286.2	fosA5	100.0	3003209	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; aminoglycoside antibiotic; phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	100.00	gnl|BL_ORD_ID|152|hsp_num:0	112			0	411	ciprofloxacin; gentamicin	
k141_63071_2 # 305 # 1996 # 1 # ID=16090_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.465	k141_63071	305	1996	+	Strict	600	1071.6	ICR-Mo	96.09	3004569	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	intrinsic colistin resistant phosphoethanolamine transferase	100.90	gnl|BL_ORD_ID|2715|hsp_num:0	3271			30	1674	colistin A; colistin B	
k141_115651_4 # 1592 # 2839 # 1 # ID=16606_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.442	k141_115651	1592	2839	+	Strict	50	87.0	vanY gene in vanB cluster	48.48	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	154.85	gnl|BL_ORD_ID|603|hsp_num:0	556			498	789	vancomycin	
k141_63605_2 # 1245 # 1961 # 1 # ID=16843_2;partial=00;start_type=GTG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.449	k141_63605	1245	1961	+	Strict	50	237.7	vanY gene in vanB cluster	61.45	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	88.81	gnl|BL_ORD_ID|603|hsp_num:0	556			255	792	vancomycin	
k141_270858_1 # 3 # 1139 # -1 # ID=17720_1;partial=10;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.456	k141_270858	3	1139	-	Strict	175	224.6	vanT gene in vanG cluster	35.22	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	53.23	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2118	vancomycin	
k141_7762_1 # 133 # 1017 # -1 # ID=18476_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	k141_7762	133	1017	-	Perfect	500	587.8	mphE	100.0	3003741	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2688|hsp_num:0	2614			0	882	erythromycin	
k141_7762_2 # 1073 # 2548 # -1 # ID=18476_2;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.399	k141_7762	1073	2548	-	Perfect	950	941.4	msrE	100.0	3003109	protein homolog model	n/a	n/a	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	100.00	gnl|BL_ORD_ID|28|hsp_num:0	33			0	1473	erythromycin	
k141_64856_2 # 115 # 450 # -1 # ID=18677_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	k141_64856	115	450	-	Strict	75	88.2	qacJ	39.05	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_222516_2 # 463 # 1458 # 1 # ID=18773_2;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=3bp;gc_cont=0.357	k141_222516	463	1458	+	Strict	600	640.6	CfxA6	99.4	3003097	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	100.00	gnl|BL_ORD_ID|241|hsp_num:0	268			0	993		
k141_381153_1 # 1 # 714 # 1 # ID=20700_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.375	k141_381153	1	714	+	Strict	150	169.5	nimE	52.5	3007107	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	139.41	gnl|BL_ORD_ID|4785|hsp_num:0	5780			0	480	metronidazole	
k141_66391_2 # 432 # 1085 # -1 # ID=20871_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.329	k141_66391	432	1085	-	Strict	50	193.7	vanY gene in vanB cluster	50.56	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	80.97	gnl|BL_ORD_ID|603|hsp_num:0	556			264	798	vancomycin	
