ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_1844180_48 # 50434 # 50628 # -1 # ID=13604_48;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.451	k141_1844180	50434	50628	-	Strict	100	100.5	rsmA	86.21	3005069	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	104.92	gnl|BL_ORD_ID|2793|hsp_num:0	3807			0	174	trimethoprim; chloramphenicol	
k141_40947_4 # 3700 # 4512 # -1 # ID=14031_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.657	k141_40947	3700	4512	-	Strict	50	80.9	vanY gene in vanB cluster	31.35	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	100.75	gnl|BL_ORD_ID|603|hsp_num:0	556			270	804	vancomycin	
k141_41331_1 # 123 # 1085 # -1 # ID=14153_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.361	k141_41331	123	1085	-	Strict	600	616.7	CfxA6	99.06	3003097	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CfxA beta-lactamase	96.68	gnl|BL_ORD_ID|241|hsp_num:0	268			33	993		
k141_1852491_3 # 2982 # 6131 # -1 # ID=16292_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631	k141_1852491	2982	6131	-	Strict	750	792.3	adeF	43.66	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.06	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3177	tetracycline	
k141_48653_1 # 421 # 906 # 1 # ID=16690_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.288	k141_48653	421	906	+	Strict	300	337.4	lnuA	97.52	3002835	protein homolog model	n/a	n/a	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	100.00	gnl|BL_ORD_ID|23|hsp_num:0	27			0	483	lincomycin; pirlimycin	
k141_1856908_3 # 1671 # 3179 # 1 # ID=17762_3;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.332	k141_1856908	1671	3179	+	Strict	50	166.4	vanW gene in vanI cluster	33.43	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	134.58	gnl|BL_ORD_ID|4747|hsp_num:0	2242			117	1047	vancomycin; teicoplanin	
k141_1857215_2 # 575 # 2080 # 1 # ID=17852_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	k141_1857215	575	2080	+	Strict	50	122.5	vanW gene in vanI cluster	31.62	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	134.32	gnl|BL_ORD_ID|4747|hsp_num:0	2242			63	1047	vancomycin; teicoplanin	
k141_1857483_8 # 5348 # 6874 # -1 # ID=17950_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.239	k141_1857483	5348	6874	-	Strict	50	94.0	vanW gene in vanI cluster	26.81	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	136.19	gnl|BL_ORD_ID|4747|hsp_num:0	2242			3	1059	vancomycin; teicoplanin	
k141_59194_3 # 1032 # 1769 # 1 # ID=20325_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.329	k141_59194	1032	1769	+	Strict	400	474.9	ErmB	97.96	3000375	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	98.79	gnl|BL_ORD_ID|1425|hsp_num:0	1549			0	735	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_60043_5 # 3957 # 5108 # -1 # ID=20609_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.344	k141_60043	3957	5108	-	Strict	200	282.7	vanT gene in vanE cluster	41.02	3002971	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.56	gnl|BL_ORD_ID|4681|hsp_num:0	1308			1020	2091	vancomycin	
k141_60247_1 # 358 # 1590 # 1 # ID=20662_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.542	k141_60247	358	1590	+	Strict	700	764.6	mdtM	97.56	3001214	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1099|hsp_num:0	1191			0	1230	acriflavine; lincomycin; puromycin; chloramphenicol; norfloxacin	
k141_1871857_3 # 872 # 1726 # -1 # ID=22242_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.561	k141_1871857	872	1726	-	Strict	400	505.4	ErmX	89.44	3000596	protein homolog model	n/a	n/a	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	100.00	gnl|BL_ORD_ID|873|hsp_num:0	950			0	852	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	
k141_65282_2 # 185 # 961 # -1 # ID=22345_2;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.376	k141_65282	185	961	-	Strict	50	94.7	vanY gene in vanB cluster	33.15	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	96.27	gnl|BL_ORD_ID|603|hsp_num:0	556			258	792	vancomycin	
k141_65949_9 # 8931 # 9827 # 1 # ID=22571_9;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.311	k141_65949	8931	9827	+	Strict	175	192.6	vanT gene in vanG cluster	35.37	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	41.99	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	1959	vancomycin	
k141_71641_7 # 5458 # 7242 # 1 # ID=24413_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.385	k141_71641	5458	7242	+	Strict	750	779.6	patB	67.68	3000025	protein homolog model	n/a	n/a	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	101.02	gnl|BL_ORD_ID|1912|hsp_num:0	2112			0	1764	ciprofloxacin; norfloxacin	
k141_1880337_18 # 16755 # 19919 # 1 # ID=24901_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.442	k141_1880337	16755	19919	+	Strict	750	1186.0	adeF	59.05	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.53	gnl|BL_ORD_ID|133|hsp_num:0	153			3	3150	tetracycline	
k141_1884669_1 # 1 # 1053 # 1 # ID=26195_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.444	k141_1884669	1	1053	+	Strict	50	125.6	vanY gene in vanF cluster	33.7	3002958	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	119.45	gnl|BL_ORD_ID|1809|hsp_num:0	1899			54	870	vancomycin	
k141_79738_3 # 1483 # 2634 # -1 # ID=27230_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.597	k141_79738	1483	2634	-	Strict	750	773.1	PAC-1	99.74	3005150	protein homolog model	n/a	n/a	cephalosporin	antibiotic inactivation	PAC beta-lactamase	100.52	gnl|BL_ORD_ID|2858|hsp_num:0	3875			0	1143		
k141_82017_2 # 1284 # 2195 # 1 # ID=27941_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.312	k141_82017	1284	2195	+	Strict	550	553.9	VEB-19	92.31	3006214	protein homolog model	n/a	n/a	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase	101.34	gnl|BL_ORD_ID|4610|hsp_num:0	5680			0	897		
k141_1891727_2 # 353 # 3505 # 1 # ID=28171_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.654	k141_1891727	353	3505	+	Strict	750	791.6	adeF	42.56	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.15	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3114	tetracycline	
k141_82758_13 # 16629 # 19106 # -1 # ID=28195_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.377	k141_82758	16629	19106	-	Strict	175	195.7	vanT gene in vanG cluster	34.68	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.87	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_1892794_3 # 690 # 1019 # 1 # ID=28531_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.570	k141_1892794	690	1019	+	Strict	75	86.3	qacG	38.61	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	101.87	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	309	benzalkonium chloride	
k141_84064_2 # 1122 # 3041 # 1 # ID=28621_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.532	k141_84064	1122	3041	+	Strict	300	1245.7	tet(W)	99.22	3000194	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	100.00	gnl|BL_ORD_ID|457|hsp_num:0	389			0	1917	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_1896571_6 # 5763 # 5975 # 1 # ID=29715_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.408	k141_1896571	5763	5975	+	Strict	100	114.0	vanU gene in vanG cluster	80.6	3004253	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanU	93.33	gnl|BL_ORD_ID|4737|hsp_num:0	943			0	201	vancomycin	
k141_1896898_2 # 1635 # 2804 # 1 # ID=29829_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.464	k141_1896898	1635	2804	+	Strict	175	219.9	vanT gene in vanG cluster	31.54	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	54.63	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1026	2118	vancomycin	
k141_88737_5 # 2251 # 3906 # -1 # ID=30269_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	k141_88737	2251	3906	-	Strict	400	1117.1	ArnT	99.64	3005053	protein homolog model	n/a	n/a	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	100.00	gnl|BL_ORD_ID|2784|hsp_num:0	3795			0	1653	colistin A; colistin B	
k141_90160_2 # 684 # 3149 # 1 # ID=30727_2;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.432	k141_90160	684	3149	+	Strict	175	203.4	vanT gene in vanG cluster	36.66	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	115.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1038	2127	vancomycin	
k141_1900362_1 # 258 # 1403 # 1 # ID=30830_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538	k141_1900362	258	1403	+	Perfect	700	780.8	CMY-4	100.0	3002015	protein homolog model	n/a	n/a	cephamycin	antibiotic inactivation	CMY beta-lactamase	100.00	gnl|BL_ORD_ID|244|hsp_num:0	271			0	1143		
k141_91051_1 # 2 # 1204 # -1 # ID=31064_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.335	k141_91051	2	1204	-	Strict	50	129.4	vanW gene in vanI cluster	28.53	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	107.51	gnl|BL_ORD_ID|4747|hsp_num:0	2242			114	1047	vancomycin; teicoplanin	
k141_1902259_2 # 392 # 721 # -1 # ID=31407_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594	k141_1902259	392	721	-	Strict	150	195.3	Klebsiella pneumoniae KpnF	88.07	3004583	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2722|hsp_num:0	3286			0	327	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_1902259_3 # 708 # 1070 # -1 # ID=31407_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.471	k141_1902259	708	1070	-	Strict	150	183.0	Klebsiella pneumoniae KpnE	82.5	3004580	protein homolog model	n/a	n/a	macrolide antibiotic; aminoglycoside antibiotic; cephalosporin; tetracycline antibiotic; peptide antibiotic; rifamycin antibiotic; disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|2720|hsp_num:0	3283			0	360	erythromycin; streptomycin; tetracycline; cefepime; ceftriaxone; rifampin; colistin A; colistin B; triclosan; benzalkonium chloride; chlorhexidine	
k141_1905777_3 # 2516 # 3013 # -1 # ID=32442_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.450	k141_1905777	2516	3013	-	Strict	150	323.9	nimJ	98.79	3007112	protein homolog model	n/a	n/a	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	100.00	gnl|BL_ORD_ID|4790|hsp_num:0	5785			0	495	metronidazole	
