ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_18152_2 # 288 # 1223 # -1 # ID=9369_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	k141_18152	288	1223	-	Strict	50	82.0	vanY gene in vanB cluster	33.54	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	116.04	gnl|BL_ORD_ID|603|hsp_num:0	556			297	774	vancomycin	
k141_807953_2 # 225 # 2033 # 1 # ID=9396_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.483	k141_807953	225	2033	+	Strict	50	103.6	vanW gene in vanI cluster	30.7	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	161.66	gnl|BL_ORD_ID|4747|hsp_num:0	2242			411	1002	vancomycin; teicoplanin	
k141_808124_17 # 15123 # 15440 # 1 # ID=9508_17;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.289	k141_808124	15123	15440	+	Strict	75	76.6	qacJ	43.88	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	98.13	gnl|BL_ORD_ID|4661|hsp_num:0	5730			0	294	benzalkonium chloride	
k141_19634_1 # 1 # 888 # -1 # ID=10055_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.330	k141_19634	1	888	-	Strict	50	87.4	vanY gene in vanB cluster	32.79	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	110.45	gnl|BL_ORD_ID|603|hsp_num:0	556			258	768	vancomycin	
k141_809356_2 # 465 # 1667 # -1 # ID=10274_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.558	k141_809356	465	1667	-	Strict	175	193.0	vanT gene in vanG cluster	34.87	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	56.18	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	2118	vancomycin	
k141_21297_86 # 81060 # 81923 # 1 # ID=11205_86;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.455	k141_21297	81060	81923	+	Strict	50	90.9	vanY gene in vanM cluster	38.0	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	123.18	gnl|BL_ORD_ID|1674|hsp_num:0	1713			126	534	vancomycin; teicoplanin	
k141_21521_1 # 2 # 943 # 1 # ID=11320_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.496	k141_21521	2	943	+	Strict	50	93.6	vanW gene in vanI cluster	33.52	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	83.91	gnl|BL_ORD_ID|4747|hsp_num:0	2242			570	1092	vancomycin; teicoplanin	
k141_21881_11 # 9151 # 10887 # -1 # ID=11525_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.405	k141_21881	9151	10887	-	Strict	50	101.3	vanW gene in vanI cluster	30.1	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	154.96	gnl|BL_ORD_ID|4747|hsp_num:0	2242			462	1047	vancomycin; teicoplanin	
k141_812268_3 # 1050 # 2246 # 1 # ID=11528_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.353	k141_812268	1050	2246	+	Strict	50	96.3	vanW gene in vanI cluster	36.59	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	106.70	gnl|BL_ORD_ID|4747|hsp_num:0	2242			636	1002	vancomycin; teicoplanin	
k141_23272_1 # 1 # 390 # -1 # ID=12332_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.405	k141_23272	1	390	-	Strict	150	180.3	FosXCC	64.62	3003208	protein homolog model	n/a	n/a	phosphonic acid antibiotic	antibiotic inactivation	fosfomycin thiol transferase	92.20	gnl|BL_ORD_ID|4903|hsp_num:0	5895			15	402	fosfomycin	
k141_23965_4 # 1607 # 1942 # 1 # ID=12714_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.583	k141_23965	1607	1942	+	Strict	75	91.3	qacG	41.35	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	103.74	gnl|BL_ORD_ID|4662|hsp_num:0	5731			6	318	benzalkonium chloride	
k141_24448_1 # 419 # 751 # 1 # ID=12996_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.432	k141_24448	419	751	+	Strict	75	89.7	qacG	41.67	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	321	benzalkonium chloride	
k141_815577_23 # 23169 # 26354 # 1 # ID=13194_23;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.553	k141_815577	23169	26354	+	Strict	750	794.3	adeF	43.85	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.28	gnl|BL_ORD_ID|133|hsp_num:0	153			15	3120	tetracycline	
k141_25020_4 # 3605 # 6100 # 1 # ID=13254_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.312	k141_25020	3605	6100	+	Strict	175	198.4	vanT gene in vanG cluster	33.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	116.71	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1041	2118	vancomycin	
k141_817496_1 # 116 # 448 # -1 # ID=14184_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.547	k141_817496	116	448	-	Strict	75	99.0	qacJ	40.95	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			3	318	benzalkonium chloride	
k141_27005_16 # 19105 # 19989 # -1 # ID=14285_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.444	k141_27005	19105	19989	-	Strict	50	67.4	vanY gene in vanB cluster	32.88	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	109.70	gnl|BL_ORD_ID|603|hsp_num:0	556			345	768	vancomycin	
k141_27551_1 # 110 # 1141 # 1 # ID=14580_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	k141_27551	110	1141	+	Strict	175	175.3	vanT gene in vanG cluster	35.28	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	48.31	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1032	1989	vancomycin	
k141_27840_14 # 12242 # 15730 # 1 # ID=14687_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.435	k141_27840	12242	15730	+	Strict	50	50.4	vanY gene in vanB cluster	28.99	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	433.58	gnl|BL_ORD_ID|603|hsp_num:0	556			327	738	vancomycin	
k141_29732_38 # 36333 # 38168 # 1 # ID=15705_38;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.397	k141_29732	36333	38168	+	Strict	50	119.0	vanW gene in vanI cluster	30.03	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	163.81	gnl|BL_ORD_ID|4747|hsp_num:0	2242			222	1083	vancomycin; teicoplanin	
k141_820909_12 # 10436 # 12172 # -1 # ID=15770_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.317	k141_820909	10436	12172	-	Strict	50	104.0	vanW gene in vanI cluster	29.66	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	154.96	gnl|BL_ORD_ID|4747|hsp_num:0	2242			447	1083	vancomycin; teicoplanin	
k141_30882_16 # 18265 # 20010 # -1 # ID=16258_16;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	k141_30882	18265	20010	-	Strict	50	120.9	vanW gene in vanI cluster	30.26	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	155.76	gnl|BL_ORD_ID|4747|hsp_num:0	2242			342	1104	vancomycin; teicoplanin	
k141_34551_10 # 7362 # 8252 # -1 # ID=18287_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.315	k141_34551	7362	8252	-	Strict	50	90.1	vanY gene in vanB cluster	34.94	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	110.45	gnl|BL_ORD_ID|603|hsp_num:0	556			291	774	vancomycin	
k141_34744_8 # 7591 # 8715 # -1 # ID=18380_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.430	k141_34744	7591	8715	-	Strict	175	266.5	vanT gene in vanG cluster	41.42	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.53	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_35754_1 # 2 # 247 # 1 # ID=18951_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.459	k141_35754	2	247	+	Strict	50	50.1	vanY gene in vanA cluster	43.14	3002955	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	26.73	gnl|BL_ORD_ID|4668|hsp_num:0	89			510	663	vancomycin; teicoplanin	
k141_36383_1 # 1 # 1707 # -1 # ID=19323_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.405	k141_36383	1	1707	-	Strict	300	1099.3	tet(Q)	97.19	3000191	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	86.61	gnl|BL_ORD_ID|1220|hsp_num:0	1183			24	1731	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	
k141_828649_3 # 1456 # 3456 # -1 # ID=19520_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.392	k141_828649	1456	3456	-	Strict	50	100.1	vanW gene in vanI cluster	33.19	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	178.55	gnl|BL_ORD_ID|4747|hsp_num:0	2242			375	1008	vancomycin; teicoplanin	
k141_36967_2 # 1440 # 1649 # 1 # ID=19558_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.462	k141_36967	1440	1649	+	Strict	75	77.0	qacJ	55.22	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	65.42	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	207	benzalkonium chloride	
k141_36970_1 # 215 # 1441 # -1 # ID=19559_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.492	k141_36970	215	1441	-	Strict	700	742.7	EreA2	92.16	3002826	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide esterase	100.00	gnl|BL_ORD_ID|1398|hsp_num:0	1518			0	1224	erythromycin	
k141_37075_1 # 209 # 799 # -1 # ID=19617_1;partial=00;start_type=TTG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.474	k141_37075	209	799	-	Strict	50	71.2	vanY gene in vanM cluster	33.75	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	84.12	gnl|BL_ORD_ID|1674|hsp_num:0	1713			69	483	vancomycin; teicoplanin	
k141_829847_2 # 717 # 1055 # -1 # ID=20115_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.670	k141_829847	717	1055	-	Strict	75	80.9	qacG	38.61	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	104.67	gnl|BL_ORD_ID|4662|hsp_num:0	5731			15	318	benzalkonium chloride	
k141_38875_5 # 4202 # 4936 # 1 # ID=20587_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	k141_38875	4202	4936	+	Strict	50	102.1	vanY gene in vanB cluster	35.75	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	91.04	gnl|BL_ORD_ID|603|hsp_num:0	556			276	795	vancomycin	
k141_830983_3 # 2211 # 2543 # -1 # ID=20695_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.658	k141_830983	2211	2543	-	Strict	75	77.0	qacJ	37.5	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_836288_11 # 8492 # 9778 # -1 # ID=23309_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.448	k141_836288	8492	9778	-	Strict	50	122.5	vanW gene in vanI cluster	34.35	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	114.75	gnl|BL_ORD_ID|4747|hsp_num:0	2242			420	1083	vancomycin; teicoplanin	
k141_837032_3 # 1383 # 1709 # 1 # ID=23731_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.630	k141_837032	1383	1709	+	Strict	75	85.9	qacG	37.86	3007015	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	100.93	gnl|BL_ORD_ID|4662|hsp_num:0	5731			3	312	benzalkonium chloride	
k141_47067_3 # 4789 # 5901 # -1 # ID=24648_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.593	k141_47067	4789	5901	-	Strict	175	183.3	vanT gene in vanG cluster	33.33	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2118	vancomycin	
k141_48014_2 # 552 # 1592 # 1 # ID=25159_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.350	k141_48014	552	1592	+	Strict	50	93.6	vanW gene in vanI cluster	32.58	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	93.03	gnl|BL_ORD_ID|4747|hsp_num:0	2242			414	918	vancomycin; teicoplanin	
k141_48824_7 # 4528 # 5640 # 1 # ID=25571_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.395	k141_48824	4528	5640	+	Strict	175	207.6	vanT gene in vanG cluster	34.52	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	51.97	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1035	2106	vancomycin	
k141_840946_3 # 1401 # 2645 # -1 # ID=25629_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	k141_840946	1401	2645	-	Strict	50	86.7	vanW gene in vanI cluster	31.4	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	110.99	gnl|BL_ORD_ID|4747|hsp_num:0	2242			525	1113	vancomycin; teicoplanin	
k141_840952_105 # 112406 # 114343 # 1 # ID=25662_105;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.391	k141_840952	112406	114343	+	Strict	50	106.3	vanW gene in vanI cluster	29.06	3003724	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	172.92	gnl|BL_ORD_ID|4747|hsp_num:0	2242			363	1011	vancomycin; teicoplanin	
k141_844631_395 # 389120 # 390247 # 1 # ID=27627_395;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.441	k141_844631	389120	390247	+	Strict	175	179.1	vanT gene in vanG cluster	28.69	3002972	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	52.67	gnl|BL_ORD_ID|1523|hsp_num:0	1561			1029	2118	vancomycin	
